gloss,video_id,video_path,signer_id,frame_start,frame_end,fps,bbox,split,gloss_id
come,personal_1753273493,my_recorded_signs\come_1753273493.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753273660,my_recorded_signs\come_1753273660.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753087544,my_recorded_signs\come_1753087544.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753206849,my_recorded_signs\come_1753206849.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753262144,my_recorded_signs\come_1753262144.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753273589,my_recorded_signs\come_1753273589.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753087639,my_recorded_signs\come_1753087639.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753262193,my_recorded_signs\come_1753262193.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753273786,my_recorded_signs\come_1753273786.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753262105,my_recorded_signs\come_1753262105.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753273503,my_recorded_signs\come_1753273503.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
come,personal_1753367627,my_recorded_signs\come_1753367627.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,0
pink,personal_1754484882,my_recorded_signs\pink_1754484882.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484594,my_recorded_signs\pink_1754484594.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484957,my_recorded_signs\pink_1754484957.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484942,my_recorded_signs\pink_1754484942.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484971,my_recorded_signs\pink_1754484971.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484676,my_recorded_signs\pink_1754484676.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754485237,my_recorded_signs\pink_1754485237.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484721,my_recorded_signs\pink_1754484721.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484460,my_recorded_signs\pink_1754484460.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754485161,my_recorded_signs\pink_1754485161.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484583,my_recorded_signs\pink_1754484583.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484608,my_recorded_signs\pink_1754484608.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754485000,my_recorded_signs\pink_1754485000.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484357,my_recorded_signs\pink_1754484357.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484503,my_recorded_signs\pink_1754484503.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754485202,my_recorded_signs\pink_1754485202.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484370,my_recorded_signs\pink_1754484370.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484448,my_recorded_signs\pink_1754484448.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754485149,my_recorded_signs\pink_1754485149.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484666,my_recorded_signs\pink_1754484666.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754485227,my_recorded_signs\pink_1754485227.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484436,my_recorded_signs\pink_1754484436.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484489,my_recorded_signs\pink_1754484489.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484385,my_recorded_signs\pink_1754484385.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754485125,my_recorded_signs\pink_1754485125.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754485176,my_recorded_signs\pink_1754485176.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484655,my_recorded_signs\pink_1754484655.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484709,my_recorded_signs\pink_1754484709.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484344,my_recorded_signs\pink_1754484344.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484752,my_recorded_signs\pink_1754484752.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484983,my_recorded_signs\pink_1754484983.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484688,my_recorded_signs\pink_1754484688.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484422,my_recorded_signs\pink_1754484422.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484527,my_recorded_signs\pink_1754484527.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484537,my_recorded_signs\pink_1754484537.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484644,my_recorded_signs\pink_1754484644.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754485247,my_recorded_signs\pink_1754485247.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
pink,personal_1754484631,my_recorded_signs\pink_1754484631.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
pink,personal_1754484738,my_recorded_signs\pink_1754484738.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
pink,personal_1754485070,my_recorded_signs\pink_1754485070.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
pink,personal_1754485215,my_recorded_signs\pink_1754485215.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
pink,personal_1754484478,my_recorded_signs\pink_1754484478.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
pink,personal_1754485095,my_recorded_signs\pink_1754485095.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
pink,personal_1754484892,my_recorded_signs\pink_1754484892.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
pink,personal_1754485138,my_recorded_signs\pink_1754485138.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
pink,personal_1754484396,my_recorded_signs\pink_1754484396.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
pink,personal_1754484778,my_recorded_signs\pink_1754484778.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
pink,personal_1754484408,my_recorded_signs\pink_1754484408.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
pink,personal_1754484793,my_recorded_signs\pink_1754484793.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
pink,personal_1754484516,my_recorded_signs\pink_1754484516.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
pink,personal_1754484619,my_recorded_signs\pink_1754484619.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
pink,personal_1754485191,my_recorded_signs\pink_1754485191.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
pink,personal_1754485082,my_recorded_signs\pink_1754485082.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
pink,personal_1754484698,my_recorded_signs\pink_1754484698.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
pink,personal_1754485113,my_recorded_signs\pink_1754485113.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
nice,personal_1755077177,my_recorded_signs\nice_1755077177.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076616,my_recorded_signs\nice_1755076616.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077143,my_recorded_signs\nice_1755077143.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076522,my_recorded_signs\nice_1755076522.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077154,my_recorded_signs\nice_1755077154.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076701,my_recorded_signs\nice_1755076701.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077166,my_recorded_signs\nice_1755077166.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076798,my_recorded_signs\nice_1755076798.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076788,my_recorded_signs\nice_1755076788.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076809,my_recorded_signs\nice_1755076809.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076987,my_recorded_signs\nice_1755076987.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077084,my_recorded_signs\nice_1755077084.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077236,my_recorded_signs\nice_1755077236.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755079928,my_recorded_signs\nice_1755079928.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076545,my_recorded_signs\nice_1755076545.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076534,my_recorded_signs\nice_1755076534.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077032,my_recorded_signs\nice_1755077032.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076585,my_recorded_signs\nice_1755076585.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077129,my_recorded_signs\nice_1755077129.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076975,my_recorded_signs\nice_1755076975.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077110,my_recorded_signs\nice_1755077110.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076606,my_recorded_signs\nice_1755076606.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755079938,my_recorded_signs\nice_1755079938.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076730,my_recorded_signs\nice_1755076730.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755079986,my_recorded_signs\nice_1755079986.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077097,my_recorded_signs\nice_1755077097.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076919,my_recorded_signs\nice_1755076919.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077553,my_recorded_signs\nice_1755077553.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077021,my_recorded_signs\nice_1755077021.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076998,my_recorded_signs\nice_1755076998.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755077206,my_recorded_signs\nice_1755077206.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076508,my_recorded_signs\nice_1755076508.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076557,my_recorded_signs\nice_1755076557.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076678,my_recorded_signs\nice_1755076678.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076886,my_recorded_signs\nice_1755076886.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755076869,my_recorded_signs\nice_1755076869.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
nice,personal_1755080014,my_recorded_signs\nice_1755080014.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
nice,personal_1755077219,my_recorded_signs\nice_1755077219.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
nice,personal_1755077073,my_recorded_signs\nice_1755077073.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
nice,personal_1755076832,my_recorded_signs\nice_1755076832.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
nice,personal_1755076688,my_recorded_signs\nice_1755076688.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
nice,personal_1755077332,my_recorded_signs\nice_1755077332.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
nice,personal_1755077010,my_recorded_signs\nice_1755077010.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
nice,personal_1755079995,my_recorded_signs\nice_1755079995.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
nice,personal_1755076849,my_recorded_signs\nice_1755076849.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
nice,personal_1755077321,my_recorded_signs\nice_1755077321.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
nice,personal_1755079977,my_recorded_signs\nice_1755079977.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
nice,personal_1755076711,my_recorded_signs\nice_1755076711.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
nice,personal_1755077343,my_recorded_signs\nice_1755077343.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
nice,personal_1755076568,my_recorded_signs\nice_1755076568.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
nice,personal_1755076820,my_recorded_signs\nice_1755076820.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
nice,personal_1755080005,my_recorded_signs\nice_1755080005.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
egg,personal_1753260949,my_recorded_signs\egg_1753260949.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753275104,my_recorded_signs\egg_1753275104.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753260846,my_recorded_signs\egg_1753260846.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753368316,my_recorded_signs\egg_1753368316.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261047,my_recorded_signs\egg_1753261047.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261162,my_recorded_signs\egg_1753261162.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753426963,my_recorded_signs\egg_1753426963.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753426908,my_recorded_signs\egg_1753426908.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261134,my_recorded_signs\egg_1753261134.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753426883,my_recorded_signs\egg_1753426883.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753427027,my_recorded_signs\egg_1753427027.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753260793,my_recorded_signs\egg_1753260793.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753260882,my_recorded_signs\egg_1753260882.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753368282,my_recorded_signs\egg_1753368282.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753275056,my_recorded_signs\egg_1753275056.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261029,my_recorded_signs\egg_1753261029.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261056,my_recorded_signs\egg_1753261056.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753368274,my_recorded_signs\egg_1753368274.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753260957,my_recorded_signs\egg_1753260957.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261152,my_recorded_signs\egg_1753261152.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753260984,my_recorded_signs\egg_1753260984.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753427036,my_recorded_signs\egg_1753427036.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753260829,my_recorded_signs\egg_1753260829.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753368266,my_recorded_signs\egg_1753368266.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261117,my_recorded_signs\egg_1753261117.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261224,my_recorded_signs\egg_1753261224.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261142,my_recorded_signs\egg_1753261142.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261086,my_recorded_signs\egg_1753261086.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753426982,my_recorded_signs\egg_1753426982.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753426917,my_recorded_signs\egg_1753426917.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753260837,my_recorded_signs\egg_1753260837.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753426936,my_recorded_signs\egg_1753426936.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753261107,my_recorded_signs\egg_1753261107.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
egg,personal_1753426892,my_recorded_signs\egg_1753426892.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
