video_id,gloss,split,processed_path,gloss_id
personal_1755015845_aug4,drive-there,train,processed_sequences\train\personal_1755015845_aug4.npy,0
personal_1755015760,drive-there,train,processed_sequences\train\personal_1755015760.npy,0
personal_1755015760_aug0,drive-there,train,processed_sequences\train\personal_1755015760_aug0.npy,0
personal_1755015760_aug1,drive-there,train,processed_sequences\train\personal_1755015760_aug1.npy,0
personal_1755015760_aug2,drive-there,train,processed_sequences\train\personal_1755015760_aug2.npy,0
personal_1755015760_aug3,drive-there,train,processed_sequences\train\personal_1755015760_aug3.npy,0
personal_1755015760_aug4,drive-there,train,processed_sequences\train\personal_1755015760_aug4.npy,0
personal_1755015789,drive-there,train,processed_sequences\train\personal_1755015789.npy,0
personal_1755015789_aug0,drive-there,train,processed_sequences\train\personal_1755015789_aug0.npy,0
personal_1755015789_aug1,drive-there,train,processed_sequences\train\personal_1755015789_aug1.npy,0
personal_1755015789_aug2,drive-there,train,processed_sequences\train\personal_1755015789_aug2.npy,0
personal_1755015789_aug3,drive-there,train,processed_sequences\train\personal_1755015789_aug3.npy,0
personal_1755015789_aug4,drive-there,train,processed_sequences\train\personal_1755015789_aug4.npy,0
personal_1755015897,drive-there,train,processed_sequences\train\personal_1755015897.npy,0
personal_1755015897_aug0,drive-there,train,processed_sequences\train\personal_1755015897_aug0.npy,0
personal_1755015897_aug1,drive-there,train,processed_sequences\train\personal_1755015897_aug1.npy,0
personal_1755015897_aug2,drive-there,train,processed_sequences\train\personal_1755015897_aug2.npy,0
personal_1755015897_aug3,drive-there,train,processed_sequences\train\personal_1755015897_aug3.npy,0
personal_1755015897_aug4,drive-there,train,processed_sequences\train\personal_1755015897_aug4.npy,0
personal_1755015600,drive-there,train,processed_sequences\train\personal_1755015600.npy,0
personal_1755015600_aug0,drive-there,train,processed_sequences\train\personal_1755015600_aug0.npy,0
personal_1755015600_aug1,drive-there,train,processed_sequences\train\personal_1755015600_aug1.npy,0
personal_1755015600_aug2,drive-there,train,processed_sequences\train\personal_1755015600_aug2.npy,0
personal_1755015600_aug3,drive-there,train,processed_sequences\train\personal_1755015600_aug3.npy,0
personal_1755015600_aug4,drive-there,train,processed_sequences\train\personal_1755015600_aug4.npy,0
personal_1755015592,drive-there,train,processed_sequences\train\personal_1755015592.npy,0
personal_1755015592_aug0,drive-there,train,processed_sequences\train\personal_1755015592_aug0.npy,0
personal_1755015592_aug1,drive-there,train,processed_sequences\train\personal_1755015592_aug1.npy,0
personal_1755015592_aug2,drive-there,train,processed_sequences\train\personal_1755015592_aug2.npy,0
personal_1755015592_aug3,drive-there,train,processed_sequences\train\personal_1755015592_aug3.npy,0
personal_1755015592_aug4,drive-there,train,processed_sequences\train\personal_1755015592_aug4.npy,0
personal_1755015721,drive-there,train,processed_sequences\train\personal_1755015721.npy,0
personal_1755015721_aug0,drive-there,train,processed_sequences\train\personal_1755015721_aug0.npy,0
personal_1755015721_aug1,drive-there,train,processed_sequences\train\personal_1755015721_aug1.npy,0
personal_1755015721_aug2,drive-there,train,processed_sequences\train\personal_1755015721_aug2.npy,0
personal_1755015721_aug3,drive-there,train,processed_sequences\train\personal_1755015721_aug3.npy,0
personal_1755015721_aug4,drive-there,train,processed_sequences\train\personal_1755015721_aug4.npy,0
personal_1755015863,drive-there,train,processed_sequences\train\personal_1755015863.npy,0
personal_1755015863_aug0,drive-there,train,processed_sequences\train\personal_1755015863_aug0.npy,0
personal_1755015863_aug1,drive-there,train,processed_sequences\train\personal_1755015863_aug1.npy,0
personal_1755015863_aug2,drive-there,train,processed_sequences\train\personal_1755015863_aug2.npy,0
personal_1755015863_aug3,drive-there,train,processed_sequences\train\personal_1755015863_aug3.npy,0
personal_1755015863_aug4,drive-there,train,processed_sequences\train\personal_1755015863_aug4.npy,0
personal_1755015662,drive-there,train,processed_sequences\train\personal_1755015662.npy,0
personal_1755015662_aug0,drive-there,train,processed_sequences\train\personal_1755015662_aug0.npy,0
personal_1755015662_aug1,drive-there,train,processed_sequences\train\personal_1755015662_aug1.npy,0
personal_1755015662_aug2,drive-there,train,processed_sequences\train\personal_1755015662_aug2.npy,0
personal_1755015662_aug3,drive-there,train,processed_sequences\train\personal_1755015662_aug3.npy,0
personal_1755015662_aug4,drive-there,train,processed_sequences\train\personal_1755015662_aug4.npy,0
personal_1755015568,drive-there,train,processed_sequences\train\personal_1755015568.npy,0
personal_1755015568_aug0,drive-there,train,processed_sequences\train\personal_1755015568_aug0.npy,0
personal_1755015568_aug1,drive-there,train,processed_sequences\train\personal_1755015568_aug1.npy,0
personal_1755015568_aug2,drive-there,train,processed_sequences\train\personal_1755015568_aug2.npy,0
personal_1755015568_aug3,drive-there,train,processed_sequences\train\personal_1755015568_aug3.npy,0
personal_1755015568_aug4,drive-there,train,processed_sequences\train\personal_1755015568_aug4.npy,0
personal_1755015731,drive-there,train,processed_sequences\train\personal_1755015731.npy,0
personal_1755015731_aug0,drive-there,train,processed_sequences\train\personal_1755015731_aug0.npy,0
personal_1755015731_aug1,drive-there,train,processed_sequences\train\personal_1755015731_aug1.npy,0
personal_1755015731_aug2,drive-there,train,processed_sequences\train\personal_1755015731_aug2.npy,0
personal_1755015731_aug3,drive-there,train,processed_sequences\train\personal_1755015731_aug3.npy,0
personal_1755015731_aug4,drive-there,train,processed_sequences\train\personal_1755015731_aug4.npy,0
personal_1755015836,drive-there,train,processed_sequences\train\personal_1755015836.npy,0
personal_1755015836_aug0,drive-there,train,processed_sequences\train\personal_1755015836_aug0.npy,0
personal_1755015836_aug1,drive-there,train,processed_sequences\train\personal_1755015836_aug1.npy,0
personal_1755015836_aug2,drive-there,train,processed_sequences\train\personal_1755015836_aug2.npy,0
personal_1755015836_aug3,drive-there,train,processed_sequences\train\personal_1755015836_aug3.npy,0
personal_1755015836_aug4,drive-there,train,processed_sequences\train\personal_1755015836_aug4.npy,0
personal_1755015653,drive-there,train,processed_sequences\train\personal_1755015653.npy,0
personal_1755015653_aug0,drive-there,train,processed_sequences\train\personal_1755015653_aug0.npy,0
personal_1755015653_aug1,drive-there,train,processed_sequences\train\personal_1755015653_aug1.npy,0
personal_1755015653_aug2,drive-there,train,processed_sequences\train\personal_1755015653_aug2.npy,0
personal_1755015653_aug3,drive-there,train,processed_sequences\train\personal_1755015653_aug3.npy,0
personal_1755015653_aug4,drive-there,train,processed_sequences\train\personal_1755015653_aug4.npy,0
personal_1755015819,drive-there,train,processed_sequences\train\personal_1755015819.npy,0
personal_1755015819_aug0,drive-there,train,processed_sequences\train\personal_1755015819_aug0.npy,0
personal_1755015819_aug1,drive-there,train,processed_sequences\train\personal_1755015819_aug1.npy,0
personal_1755015819_aug2,drive-there,train,processed_sequences\train\personal_1755015819_aug2.npy,0
personal_1755015819_aug3,drive-there,train,processed_sequences\train\personal_1755015819_aug3.npy,0
personal_1755015819_aug4,drive-there,train,processed_sequences\train\personal_1755015819_aug4.npy,0
personal_1755015889,drive-there,train,processed_sequences\train\personal_1755015889.npy,0
personal_1755015889_aug0,drive-there,train,processed_sequences\train\personal_1755015889_aug0.npy,0
personal_1755015889_aug1,drive-there,train,processed_sequences\train\personal_1755015889_aug1.npy,0
personal_1755015889_aug2,drive-there,train,processed_sequences\train\personal_1755015889_aug2.npy,0
personal_1755015889_aug3,drive-there,train,processed_sequences\train\personal_1755015889_aug3.npy,0
personal_1755015889_aug4,drive-there,train,processed_sequences\train\personal_1755015889_aug4.npy,0
personal_1755015827,drive-there,train,processed_sequences\train\personal_1755015827.npy,0
personal_1755015827_aug0,drive-there,train,processed_sequences\train\personal_1755015827_aug0.npy,0
personal_1755015827_aug1,drive-there,train,processed_sequences\train\personal_1755015827_aug1.npy,0
personal_1755015827_aug2,drive-there,train,processed_sequences\train\personal_1755015827_aug2.npy,0
personal_1755015827_aug3,drive-there,train,processed_sequences\train\personal_1755015827_aug3.npy,0
personal_1755015827_aug4,drive-there,train,processed_sequences\train\personal_1755015827_aug4.npy,0
personal_1755015690,drive-there,train,processed_sequences\train\personal_1755015690.npy,0
personal_1755015690_aug0,drive-there,train,processed_sequences\train\personal_1755015690_aug0.npy,0
personal_1755015690_aug1,drive-there,train,processed_sequences\train\personal_1755015690_aug1.npy,0
personal_1755015690_aug2,drive-there,train,processed_sequences\train\personal_1755015690_aug2.npy,0
personal_1755015690_aug3,drive-there,train,processed_sequences\train\personal_1755015690_aug3.npy,0
personal_1755015690_aug4,drive-there,train,processed_sequences\train\personal_1755015690_aug4.npy,0
personal_1755015584,drive-there,train,processed_sequences\train\personal_1755015584.npy,0
personal_1755015584_aug0,drive-there,train,processed_sequences\train\personal_1755015584_aug0.npy,0
personal_1755015584_aug1,drive-there,train,processed_sequences\train\personal_1755015584_aug1.npy,0
personal_1755015584_aug2,drive-there,train,processed_sequences\train\personal_1755015584_aug2.npy,0
personal_1755015584_aug3,drive-there,train,processed_sequences\train\personal_1755015584_aug3.npy,0
personal_1755015584_aug4,drive-there,train,processed_sequences\train\personal_1755015584_aug4.npy,0
personal_1755015699,drive-there,train,processed_sequences\train\personal_1755015699.npy,0
personal_1755015699_aug0,drive-there,train,processed_sequences\train\personal_1755015699_aug0.npy,0
personal_1755015699_aug1,drive-there,train,processed_sequences\train\personal_1755015699_aug1.npy,0
personal_1755015699_aug2,drive-there,train,processed_sequences\train\personal_1755015699_aug2.npy,0
personal_1755015699_aug3,drive-there,train,processed_sequences\train\personal_1755015699_aug3.npy,0
personal_1755015699_aug4,drive-there,train,processed_sequences\train\personal_1755015699_aug4.npy,0
personal_1755015635,drive-there,val,processed_sequences\val\personal_1755015635.npy,0
personal_1755015560,drive-there,val,processed_sequences\val\personal_1755015560.npy,0
personal_1755015740,drive-there,val,processed_sequences\val\personal_1755015740.npy,0
personal_1755015625,drive-there,val,processed_sequences\val\personal_1755015625.npy,0
personal_1755015854,drive-there,val,processed_sequences\val\personal_1755015854.npy,0
personal_1755015750,drive-there,val,processed_sequences\val\personal_1755015750.npy,0
personal_1755015708,drive-there,test,processed_sequences\test\personal_1755015708.npy,0
personal_1755015680,drive-there,test,processed_sequences\test\personal_1755015680.npy,0
personal_1755015671,drive-there,test,processed_sequences\test\personal_1755015671.npy,0
personal_1755015779,drive-there,test,processed_sequences\test\personal_1755015779.npy,0
personal_1755015576,drive-there,test,processed_sequences\test\personal_1755015576.npy,0
personal_1755015644,drive-there,test,processed_sequences\test\personal_1755015644.npy,0
personal_1755288821,love,train,processed_sequences\train\personal_1755288821.npy,1
personal_1755288821_aug0,love,train,processed_sequences\train\personal_1755288821_aug0.npy,1
personal_1755288821_aug1,love,train,processed_sequences\train\personal_1755288821_aug1.npy,1
personal_1755288821_aug2,love,train,processed_sequences\train\personal_1755288821_aug2.npy,1
personal_1755288821_aug3,love,train,processed_sequences\train\personal_1755288821_aug3.npy,1
personal_1755288821_aug4,love,train,processed_sequences\train\personal_1755288821_aug4.npy,1
personal_1755288644,love,train,processed_sequences\train\personal_1755288644.npy,1
personal_1755288644_aug0,love,train,processed_sequences\train\personal_1755288644_aug0.npy,1
personal_1755288644_aug1,love,train,processed_sequences\train\personal_1755288644_aug1.npy,1
personal_1755288644_aug2,love,train,processed_sequences\train\personal_1755288644_aug2.npy,1
personal_1755288644_aug3,love,train,processed_sequences\train\personal_1755288644_aug3.npy,1
personal_1755288644_aug4,love,train,processed_sequences\train\personal_1755288644_aug4.npy,1
personal_1755288878,love,train,processed_sequences\train\personal_1755288878.npy,1
personal_1755288878_aug0,love,train,processed_sequences\train\personal_1755288878_aug0.npy,1
personal_1755288878_aug1,love,train,processed_sequences\train\personal_1755288878_aug1.npy,1
personal_1755288878_aug2,love,train,processed_sequences\train\personal_1755288878_aug2.npy,1
personal_1755288878_aug3,love,train,processed_sequences\train\personal_1755288878_aug3.npy,1
personal_1755288878_aug4,love,train,processed_sequences\train\personal_1755288878_aug4.npy,1
personal_1755288737,love,train,processed_sequences\train\personal_1755288737.npy,1
personal_1755288737_aug0,love,train,processed_sequences\train\personal_1755288737_aug0.npy,1
personal_1755288737_aug1,love,train,processed_sequences\train\personal_1755288737_aug1.npy,1
personal_1755288737_aug2,love,train,processed_sequences\train\personal_1755288737_aug2.npy,1
personal_1755288737_aug3,love,train,processed_sequences\train\personal_1755288737_aug3.npy,1
personal_1755288737_aug4,love,train,processed_sequences\train\personal_1755288737_aug4.npy,1
personal_1755288628,love,train,processed_sequences\train\personal_1755288628.npy,1
personal_1755288628_aug0,love,train,processed_sequences\train\personal_1755288628_aug0.npy,1
personal_1755288628_aug1,love,train,processed_sequences\train\personal_1755288628_aug1.npy,1
personal_1755288628_aug2,love,train,processed_sequences\train\personal_1755288628_aug2.npy,1
personal_1755288628_aug3,love,train,processed_sequences\train\personal_1755288628_aug3.npy,1
personal_1755288628_aug4,love,train,processed_sequences\train\personal_1755288628_aug4.npy,1
personal_1755288762,love,train,processed_sequences\train\personal_1755288762.npy,1
personal_1755288762_aug0,love,train,processed_sequences\train\personal_1755288762_aug0.npy,1
personal_1755288762_aug1,love,train,processed_sequences\train\personal_1755288762_aug1.npy,1
personal_1755288762_aug2,love,train,processed_sequences\train\personal_1755288762_aug2.npy,1
personal_1755288762_aug3,love,train,processed_sequences\train\personal_1755288762_aug3.npy,1
personal_1755288762_aug4,love,train,processed_sequences\train\personal_1755288762_aug4.npy,1
personal_1755288794,love,train,processed_sequences\train\personal_1755288794.npy,1
personal_1755288794_aug0,love,train,processed_sequences\train\personal_1755288794_aug0.npy,1
personal_1755288794_aug1,love,train,processed_sequences\train\personal_1755288794_aug1.npy,1
personal_1755288794_aug2,love,train,processed_sequences\train\personal_1755288794_aug2.npy,1
personal_1755288794_aug3,love,train,processed_sequences\train\personal_1755288794_aug3.npy,1
personal_1755288794_aug4,love,train,processed_sequences\train\personal_1755288794_aug4.npy,1
personal_1755288982,love,train,processed_sequences\train\personal_1755288982.npy,1
personal_1755288982_aug0,love,train,processed_sequences\train\personal_1755288982_aug0.npy,1
personal_1755288982_aug1,love,train,processed_sequences\train\personal_1755288982_aug1.npy,1
personal_1755288982_aug2,love,train,processed_sequences\train\personal_1755288982_aug2.npy,1
personal_1755288982_aug3,love,train,processed_sequences\train\personal_1755288982_aug3.npy,1
personal_1755288982_aug4,love,train,processed_sequences\train\personal_1755288982_aug4.npy,1
personal_1755288720,love,train,processed_sequences\train\personal_1755288720.npy,1
personal_1755288720_aug0,love,train,processed_sequences\train\personal_1755288720_aug0.npy,1
personal_1755288720_aug1,love,train,processed_sequences\train\personal_1755288720_aug1.npy,1
personal_1755288720_aug2,love,train,processed_sequences\train\personal_1755288720_aug2.npy,1
personal_1755288720_aug3,love,train,processed_sequences\train\personal_1755288720_aug3.npy,1
personal_1755288720_aug4,love,train,processed_sequences\train\personal_1755288720_aug4.npy,1
personal_1755288728,love,train,processed_sequences\train\personal_1755288728.npy,1
personal_1755288728_aug0,love,train,processed_sequences\train\personal_1755288728_aug0.npy,1
personal_1755288728_aug1,love,train,processed_sequences\train\personal_1755288728_aug1.npy,1
personal_1755288728_aug2,love,train,processed_sequences\train\personal_1755288728_aug2.npy,1
personal_1755288728_aug3,love,train,processed_sequences\train\personal_1755288728_aug3.npy,1
personal_1755288728_aug4,love,train,processed_sequences\train\personal_1755288728_aug4.npy,1
personal_1755288999,love,train,processed_sequences\train\personal_1755288999.npy,1
personal_1755288999_aug0,love,train,processed_sequences\train\personal_1755288999_aug0.npy,1
personal_1755288999_aug1,love,train,processed_sequences\train\personal_1755288999_aug1.npy,1
personal_1755288999_aug2,love,train,processed_sequences\train\personal_1755288999_aug2.npy,1
personal_1755288999_aug3,love,train,processed_sequences\train\personal_1755288999_aug3.npy,1
personal_1755288999_aug4,love,train,processed_sequences\train\personal_1755288999_aug4.npy,1
personal_1755288896,love,train,processed_sequences\train\personal_1755288896.npy,1
personal_1755288896_aug0,love,train,processed_sequences\train\personal_1755288896_aug0.npy,1
personal_1755288896_aug1,love,train,processed_sequences\train\personal_1755288896_aug1.npy,1
personal_1755288896_aug2,love,train,processed_sequences\train\personal_1755288896_aug2.npy,1
personal_1755288896_aug3,love,train,processed_sequences\train\personal_1755288896_aug3.npy,1
personal_1755288896_aug4,love,train,processed_sequences\train\personal_1755288896_aug4.npy,1
personal_1755288704,love,train,processed_sequences\train\personal_1755288704.npy,1
personal_1755288704_aug0,love,train,processed_sequences\train\personal_1755288704_aug0.npy,1
personal_1755288704_aug1,love,train,processed_sequences\train\personal_1755288704_aug1.npy,1
personal_1755288704_aug2,love,train,processed_sequences\train\personal_1755288704_aug2.npy,1
personal_1755288704_aug3,love,train,processed_sequences\train\personal_1755288704_aug3.npy,1
personal_1755288704_aug4,love,train,processed_sequences\train\personal_1755288704_aug4.npy,1
personal_1755288695,love,train,processed_sequences\train\personal_1755288695.npy,1
personal_1755288695_aug0,love,train,processed_sequences\train\personal_1755288695_aug0.npy,1
personal_1755288695_aug1,love,train,processed_sequences\train\personal_1755288695_aug1.npy,1
personal_1755288695_aug2,love,train,processed_sequences\train\personal_1755288695_aug2.npy,1
personal_1755288695_aug3,love,train,processed_sequences\train\personal_1755288695_aug3.npy,1
personal_1755288695_aug4,love,train,processed_sequences\train\personal_1755288695_aug4.npy,1
personal_1755288934,love,train,processed_sequences\train\personal_1755288934.npy,1
personal_1755288934_aug0,love,train,processed_sequences\train\personal_1755288934_aug0.npy,1
personal_1755288934_aug1,love,train,processed_sequences\train\personal_1755288934_aug1.npy,1
personal_1755288934_aug2,love,train,processed_sequences\train\personal_1755288934_aug2.npy,1
personal_1755288934_aug3,love,train,processed_sequences\train\personal_1755288934_aug3.npy,1
personal_1755288934_aug4,love,train,processed_sequences\train\personal_1755288934_aug4.npy,1
personal_1755288636,love,train,processed_sequences\train\personal_1755288636.npy,1
personal_1755288636_aug0,love,train,processed_sequences\train\personal_1755288636_aug0.npy,1
personal_1755288636_aug1,love,train,processed_sequences\train\personal_1755288636_aug1.npy,1
personal_1755288636_aug2,love,train,processed_sequences\train\personal_1755288636_aug2.npy,1
personal_1755288636_aug3,love,train,processed_sequences\train\personal_1755288636_aug3.npy,1
personal_1755288636_aug4,love,train,processed_sequences\train\personal_1755288636_aug4.npy,1
personal_1755288652,love,train,processed_sequences\train\personal_1755288652.npy,1
personal_1755288652_aug0,love,train,processed_sequences\train\personal_1755288652_aug0.npy,1
personal_1755288652_aug1,love,train,processed_sequences\train\personal_1755288652_aug1.npy,1
personal_1755288652_aug2,love,train,processed_sequences\train\personal_1755288652_aug2.npy,1
personal_1755288652_aug3,love,train,processed_sequences\train\personal_1755288652_aug3.npy,1
personal_1755288652_aug4,love,train,processed_sequences\train\personal_1755288652_aug4.npy,1
personal_1755288958,love,train,processed_sequences\train\personal_1755288958.npy,1
personal_1755288958_aug0,love,train,processed_sequences\train\personal_1755288958_aug0.npy,1
personal_1755288958_aug1,love,train,processed_sequences\train\personal_1755288958_aug1.npy,1
personal_1755288958_aug2,love,train,processed_sequences\train\personal_1755288958_aug2.npy,1
personal_1755288958_aug3,love,train,processed_sequences\train\personal_1755288958_aug3.npy,1
personal_1755288958_aug4,love,train,processed_sequences\train\personal_1755288958_aug4.npy,1
personal_1755288746,love,train,processed_sequences\train\personal_1755288746.npy,1
personal_1755288746_aug0,love,train,processed_sequences\train\personal_1755288746_aug0.npy,1
personal_1755288746_aug1,love,train,processed_sequences\train\personal_1755288746_aug1.npy,1
personal_1755288746_aug2,love,train,processed_sequences\train\personal_1755288746_aug2.npy,1
personal_1755288746_aug3,love,train,processed_sequences\train\personal_1755288746_aug3.npy,1
personal_1755288746_aug4,love,train,processed_sequences\train\personal_1755288746_aug4.npy,1
personal_1755288676,love,train,processed_sequences\train\personal_1755288676.npy,1
personal_1755288676_aug0,love,train,processed_sequences\train\personal_1755288676_aug0.npy,1
personal_1755288676_aug1,love,train,processed_sequences\train\personal_1755288676_aug1.npy,1
personal_1755288676_aug2,love,train,processed_sequences\train\personal_1755288676_aug2.npy,1
personal_1755288676_aug3,love,train,processed_sequences\train\personal_1755288676_aug3.npy,1
personal_1755288676_aug4,love,train,processed_sequences\train\personal_1755288676_aug4.npy,1
personal_1755288684,love,train,processed_sequences\train\personal_1755288684.npy,1
personal_1755288684_aug0,love,train,processed_sequences\train\personal_1755288684_aug0.npy,1
personal_1755288684_aug1,love,train,processed_sequences\train\personal_1755288684_aug1.npy,1
personal_1755288684_aug2,love,train,processed_sequences\train\personal_1755288684_aug2.npy,1
personal_1755288684_aug3,love,train,processed_sequences\train\personal_1755288684_aug3.npy,1
personal_1755288684_aug4,love,train,processed_sequences\train\personal_1755288684_aug4.npy,1
personal_1755288803,love,train,processed_sequences\train\personal_1755288803.npy,1
personal_1755288803_aug0,love,train,processed_sequences\train\personal_1755288803_aug0.npy,1
personal_1755288803_aug1,love,train,processed_sequences\train\personal_1755288803_aug1.npy,1
personal_1755288803_aug2,love,train,processed_sequences\train\personal_1755288803_aug2.npy,1
personal_1755288803_aug3,love,train,processed_sequences\train\personal_1755288803_aug3.npy,1
personal_1755288803_aug4,love,train,processed_sequences\train\personal_1755288803_aug4.npy,1
personal_1755288779,love,train,processed_sequences\train\personal_1755288779.npy,1
personal_1755288779_aug0,love,train,processed_sequences\train\personal_1755288779_aug0.npy,1
personal_1755288779_aug1,love,train,processed_sequences\train\personal_1755288779_aug1.npy,1
personal_1755288779_aug2,love,train,processed_sequences\train\personal_1755288779_aug2.npy,1
personal_1755288779_aug3,love,train,processed_sequences\train\personal_1755288779_aug3.npy,1
personal_1755288779_aug4,love,train,processed_sequences\train\personal_1755288779_aug4.npy,1
personal_1755288754,love,train,processed_sequences\train\personal_1755288754.npy,1
personal_1755288754_aug0,love,train,processed_sequences\train\personal_1755288754_aug0.npy,1
personal_1755288754_aug1,love,train,processed_sequences\train\personal_1755288754_aug1.npy,1
personal_1755288754_aug2,love,train,processed_sequences\train\personal_1755288754_aug2.npy,1
personal_1755288754_aug3,love,train,processed_sequences\train\personal_1755288754_aug3.npy,1
personal_1755288754_aug4,love,train,processed_sequences\train\personal_1755288754_aug4.npy,1
personal_1755288967,love,train,processed_sequences\train\personal_1755288967.npy,1
personal_1755288967_aug0,love,train,processed_sequences\train\personal_1755288967_aug0.npy,1
personal_1755288967_aug1,love,train,processed_sequences\train\personal_1755288967_aug1.npy,1
personal_1755288967_aug2,love,train,processed_sequences\train\personal_1755288967_aug2.npy,1
personal_1755288967_aug3,love,train,processed_sequences\train\personal_1755288967_aug3.npy,1
personal_1755288967_aug4,love,train,processed_sequences\train\personal_1755288967_aug4.npy,1
personal_1755288668,love,train,processed_sequences\train\personal_1755288668.npy,1
personal_1755288668_aug0,love,train,processed_sequences\train\personal_1755288668_aug0.npy,1
