video_id,gloss,split,processed_path,gloss_id
personal_1755282696_aug2,sit,train,processed_sequences\train\personal_1755282696_aug2.npy,0
personal_1755282696_aug3,sit,train,processed_sequences\train\personal_1755282696_aug3.npy,0
personal_1755282696_aug4,sit,train,processed_sequences\train\personal_1755282696_aug4.npy,0
personal_1755282831,sit,train,processed_sequences\train\personal_1755282831.npy,0
personal_1755282831_aug0,sit,train,processed_sequences\train\personal_1755282831_aug0.npy,0
personal_1755282831_aug1,sit,train,processed_sequences\train\personal_1755282831_aug1.npy,0
personal_1755282831_aug2,sit,train,processed_sequences\train\personal_1755282831_aug2.npy,0
personal_1755282831_aug3,sit,train,processed_sequences\train\personal_1755282831_aug3.npy,0
personal_1755282831_aug4,sit,train,processed_sequences\train\personal_1755282831_aug4.npy,0
personal_1755282746,sit,val,processed_sequences\val\personal_1755282746.npy,0
personal_1755282672,sit,val,processed_sequences\val\personal_1755282672.npy,0
personal_1755283155,sit,val,processed_sequences\val\personal_1755283155.npy,0
personal_1755282737,sit,val,processed_sequences\val\personal_1755282737.npy,0
personal_1755283260,sit,val,processed_sequences\val\personal_1755283260.npy,0
personal_1755283164,sit,val,processed_sequences\val\personal_1755283164.npy,0
personal_1755282841,sit,test,processed_sequences\test\personal_1755282841.npy,0
personal_1755282813,sit,test,processed_sequences\test\personal_1755282813.npy,0
personal_1755282803,sit,test,processed_sequences\test\personal_1755282803.npy,0
personal_1755283189,sit,test,processed_sequences\test\personal_1755283189.npy,0
personal_1755282689,sit,test,processed_sequences\test\personal_1755282689.npy,0
personal_1755282755,sit,test,processed_sequences\test\personal_1755282755.npy,0
personal_1753443075,go,train,processed_sequences\train\personal_1753443075.npy,1
personal_1753443075_aug0,go,train,processed_sequences\train\personal_1753443075_aug0.npy,1
personal_1753443075_aug1,go,train,processed_sequences\train\personal_1753443075_aug1.npy,1
personal_1753443075_aug2,go,train,processed_sequences\train\personal_1753443075_aug2.npy,1
personal_1753443075_aug3,go,train,processed_sequences\train\personal_1753443075_aug3.npy,1
personal_1753443075_aug4,go,train,processed_sequences\train\personal_1753443075_aug4.npy,1
personal_1753442791,go,train,processed_sequences\train\personal_1753442791.npy,1
personal_1753442791_aug0,go,train,processed_sequences\train\personal_1753442791_aug0.npy,1
personal_1753442791_aug1,go,train,processed_sequences\train\personal_1753442791_aug1.npy,1
personal_1753442791_aug2,go,train,processed_sequences\train\personal_1753442791_aug2.npy,1
personal_1753442791_aug3,go,train,processed_sequences\train\personal_1753442791_aug3.npy,1
personal_1753442791_aug4,go,train,processed_sequences\train\personal_1753442791_aug4.npy,1
personal_1753443047,go,train,processed_sequences\train\personal_1753443047.npy,1
personal_1753443047_aug0,go,train,processed_sequences\train\personal_1753443047_aug0.npy,1
personal_1753443047_aug1,go,train,processed_sequences\train\personal_1753443047_aug1.npy,1
personal_1753443047_aug2,go,train,processed_sequences\train\personal_1753443047_aug2.npy,1
personal_1753443047_aug3,go,train,processed_sequences\train\personal_1753443047_aug3.npy,1
personal_1753443047_aug4,go,train,processed_sequences\train\personal_1753443047_aug4.npy,1
personal_1753443102,go,train,processed_sequences\train\personal_1753443102.npy,1
personal_1753443102_aug0,go,train,processed_sequences\train\personal_1753443102_aug0.npy,1
personal_1753443102_aug1,go,train,processed_sequences\train\personal_1753443102_aug1.npy,1
personal_1753443102_aug2,go,train,processed_sequences\train\personal_1753443102_aug2.npy,1
personal_1753443102_aug3,go,train,processed_sequences\train\personal_1753443102_aug3.npy,1
personal_1753443102_aug4,go,train,processed_sequences\train\personal_1753443102_aug4.npy,1
personal_1753442935,go,train,processed_sequences\train\personal_1753442935.npy,1
personal_1753442935_aug0,go,train,processed_sequences\train\personal_1753442935_aug0.npy,1
personal_1753442935_aug1,go,train,processed_sequences\train\personal_1753442935_aug1.npy,1
personal_1753442935_aug2,go,train,processed_sequences\train\personal_1753442935_aug2.npy,1
personal_1753442935_aug3,go,train,processed_sequences\train\personal_1753442935_aug3.npy,1
personal_1753442935_aug4,go,train,processed_sequences\train\personal_1753442935_aug4.npy,1
personal_1753442821,go,train,processed_sequences\train\personal_1753442821.npy,1
personal_1753442821_aug0,go,train,processed_sequences\train\personal_1753442821_aug0.npy,1
personal_1753442821_aug1,go,train,processed_sequences\train\personal_1753442821_aug1.npy,1
personal_1753442821_aug2,go,train,processed_sequences\train\personal_1753442821_aug2.npy,1
personal_1753442821_aug3,go,train,processed_sequences\train\personal_1753442821_aug3.npy,1
personal_1753442821_aug4,go,train,processed_sequences\train\personal_1753442821_aug4.npy,1
personal_1753443065,go,train,processed_sequences\train\personal_1753443065.npy,1
personal_1753443065_aug0,go,train,processed_sequences\train\personal_1753443065_aug0.npy,1
personal_1753443065_aug1,go,train,processed_sequences\train\personal_1753443065_aug1.npy,1
personal_1753443065_aug2,go,train,processed_sequences\train\personal_1753443065_aug2.npy,1
personal_1753443065_aug3,go,train,processed_sequences\train\personal_1753443065_aug3.npy,1
personal_1753443065_aug4,go,train,processed_sequences\train\personal_1753443065_aug4.npy,1
personal_1753442861,go,train,processed_sequences\train\personal_1753442861.npy,1
personal_1753442861_aug0,go,train,processed_sequences\train\personal_1753442861_aug0.npy,1
personal_1753442861_aug1,go,train,processed_sequences\train\personal_1753442861_aug1.npy,1
personal_1753442861_aug2,go,train,processed_sequences\train\personal_1753442861_aug2.npy,1
personal_1753442861_aug3,go,train,processed_sequences\train\personal_1753442861_aug3.npy,1
personal_1753442861_aug4,go,train,processed_sequences\train\personal_1753442861_aug4.npy,1
personal_1753442991,go,train,processed_sequences\train\personal_1753442991.npy,1
personal_1753442991_aug0,go,train,processed_sequences\train\personal_1753442991_aug0.npy,1
personal_1753442991_aug1,go,train,processed_sequences\train\personal_1753442991_aug1.npy,1
personal_1753442991_aug2,go,train,processed_sequences\train\personal_1753442991_aug2.npy,1
personal_1753442991_aug3,go,train,processed_sequences\train\personal_1753442991_aug3.npy,1
personal_1753442991_aug4,go,train,processed_sequences\train\personal_1753442991_aug4.npy,1
personal_1753442870,go,train,processed_sequences\train\personal_1753442870.npy,1
personal_1753442870_aug0,go,train,processed_sequences\train\personal_1753442870_aug0.npy,1
personal_1753442870_aug1,go,train,processed_sequences\train\personal_1753442870_aug1.npy,1
personal_1753442870_aug2,go,train,processed_sequences\train\personal_1753442870_aug2.npy,1
personal_1753442870_aug3,go,train,processed_sequences\train\personal_1753442870_aug3.npy,1
personal_1753442870_aug4,go,train,processed_sequences\train\personal_1753442870_aug4.npy,1
personal_1753442944,go,train,processed_sequences\train\personal_1753442944.npy,1
personal_1753442944_aug0,go,train,processed_sequences\train\personal_1753442944_aug0.npy,1
personal_1753442944_aug1,go,train,processed_sequences\train\personal_1753442944_aug1.npy,1
personal_1753442944_aug2,go,train,processed_sequences\train\personal_1753442944_aug2.npy,1
personal_1753442944_aug3,go,train,processed_sequences\train\personal_1753442944_aug3.npy,1
personal_1753442944_aug4,go,train,processed_sequences\train\personal_1753442944_aug4.npy,1
personal_1753443009,go,train,processed_sequences\train\personal_1753443009.npy,1
personal_1753443009_aug0,go,train,processed_sequences\train\personal_1753443009_aug0.npy,1
personal_1753443009_aug1,go,train,processed_sequences\train\personal_1753443009_aug1.npy,1
personal_1753443009_aug2,go,train,processed_sequences\train\personal_1753443009_aug2.npy,1
personal_1753443009_aug3,go,train,processed_sequences\train\personal_1753443009_aug3.npy,1
personal_1753443009_aug4,go,train,processed_sequences\train\personal_1753443009_aug4.npy,1
personal_1753443210,go,train,processed_sequences\train\personal_1753443210.npy,1
personal_1753443210_aug0,go,train,processed_sequences\train\personal_1753443210_aug0.npy,1
personal_1753443210_aug1,go,train,processed_sequences\train\personal_1753443210_aug1.npy,1
personal_1753443210_aug2,go,train,processed_sequences\train\personal_1753443210_aug2.npy,1
personal_1753443210_aug3,go,train,processed_sequences\train\personal_1753443210_aug3.npy,1
personal_1753443210_aug4,go,train,processed_sequences\train\personal_1753443210_aug4.npy,1
personal_1753443056,go,train,processed_sequences\train\personal_1753443056.npy,1
personal_1753443056_aug0,go,train,processed_sequences\train\personal_1753443056_aug0.npy,1
personal_1753443056_aug1,go,train,processed_sequences\train\personal_1753443056_aug1.npy,1
personal_1753443056_aug2,go,train,processed_sequences\train\personal_1753443056_aug2.npy,1
personal_1753443056_aug3,go,train,processed_sequences\train\personal_1753443056_aug3.npy,1
personal_1753443056_aug4,go,train,processed_sequences\train\personal_1753443056_aug4.npy,1
personal_1753442728,go,train,processed_sequences\train\personal_1753442728.npy,1
personal_1753442728_aug0,go,train,processed_sequences\train\personal_1753442728_aug0.npy,1
personal_1753442728_aug1,go,train,processed_sequences\train\personal_1753442728_aug1.npy,1
personal_1753442728_aug2,go,train,processed_sequences\train\personal_1753442728_aug2.npy,1
personal_1753442728_aug3,go,train,processed_sequences\train\personal_1753442728_aug3.npy,1
personal_1753442728_aug4,go,train,processed_sequences\train\personal_1753442728_aug4.npy,1
personal_1753442745,go,train,processed_sequences\train\personal_1753442745.npy,1
personal_1753442745_aug0,go,train,processed_sequences\train\personal_1753442745_aug0.npy,1
personal_1753442745_aug1,go,train,processed_sequences\train\personal_1753442745_aug1.npy,1
personal_1753442745_aug2,go,train,processed_sequences\train\personal_1753442745_aug2.npy,1
personal_1753442745_aug3,go,train,processed_sequences\train\personal_1753442745_aug3.npy,1
personal_1753442745_aug4,go,train,processed_sequences\train\personal_1753442745_aug4.npy,1
personal_1753443110,go,train,processed_sequences\train\personal_1753443110.npy,1
personal_1753443110_aug0,go,train,processed_sequences\train\personal_1753443110_aug0.npy,1
personal_1753443110_aug1,go,train,processed_sequences\train\personal_1753443110_aug1.npy,1
personal_1753443110_aug2,go,train,processed_sequences\train\personal_1753443110_aug2.npy,1
personal_1753443110_aug3,go,train,processed_sequences\train\personal_1753443110_aug3.npy,1
personal_1753443110_aug4,go,train,processed_sequences\train\personal_1753443110_aug4.npy,1
personal_1753442737,go,train,processed_sequences\train\personal_1753442737.npy,1
personal_1753442737_aug0,go,train,processed_sequences\train\personal_1753442737_aug0.npy,1
personal_1753442737_aug1,go,train,processed_sequences\train\personal_1753442737_aug1.npy,1
personal_1753442737_aug2,go,train,processed_sequences\train\personal_1753442737_aug2.npy,1
personal_1753442737_aug3,go,train,processed_sequences\train\personal_1753442737_aug3.npy,1
personal_1753442737_aug4,go,train,processed_sequences\train\personal_1753442737_aug4.npy,1
personal_1753442772,go,train,processed_sequences\train\personal_1753442772.npy,1
personal_1753442772_aug0,go,train,processed_sequences\train\personal_1753442772_aug0.npy,1
personal_1753442772_aug1,go,train,processed_sequences\train\personal_1753442772_aug1.npy,1
personal_1753442772_aug2,go,train,processed_sequences\train\personal_1753442772_aug2.npy,1
personal_1753442772_aug3,go,train,processed_sequences\train\personal_1753442772_aug3.npy,1
personal_1753442772_aug4,go,train,processed_sequences\train\personal_1753442772_aug4.npy,1
personal_1753443037,go,train,processed_sequences\train\personal_1753443037.npy,1
personal_1753443037_aug0,go,train,processed_sequences\train\personal_1753443037_aug0.npy,1
personal_1753443037_aug1,go,train,processed_sequences\train\personal_1753443037_aug1.npy,1
personal_1753443037_aug2,go,train,processed_sequences\train\personal_1753443037_aug2.npy,1
personal_1753443037_aug3,go,train,processed_sequences\train\personal_1753443037_aug3.npy,1
personal_1753443037_aug4,go,train,processed_sequences\train\personal_1753443037_aug4.npy,1
personal_1753443177,go,train,processed_sequences\train\personal_1753443177.npy,1
personal_1753443177_aug0,go,train,processed_sequences\train\personal_1753443177_aug0.npy,1
personal_1753443177_aug1,go,train,processed_sequences\train\personal_1753443177_aug1.npy,1
personal_1753443177_aug2,go,train,processed_sequences\train\personal_1753443177_aug2.npy,1
personal_1753443177_aug3,go,train,processed_sequences\train\personal_1753443177_aug3.npy,1
personal_1753443177_aug4,go,train,processed_sequences\train\personal_1753443177_aug4.npy,1
personal_1753443028,go,train,processed_sequences\train\personal_1753443028.npy,1
personal_1753443028_aug0,go,train,processed_sequences\train\personal_1753443028_aug0.npy,1
personal_1753443028_aug1,go,train,processed_sequences\train\personal_1753443028_aug1.npy,1
personal_1753443028_aug2,go,train,processed_sequences\train\personal_1753443028_aug2.npy,1
personal_1753443028_aug3,go,train,processed_sequences\train\personal_1753443028_aug3.npy,1
personal_1753443028_aug4,go,train,processed_sequences\train\personal_1753443028_aug4.npy,1
personal_1753443127,go,train,processed_sequences\train\personal_1753443127.npy,1
personal_1753443127_aug0,go,train,processed_sequences\train\personal_1753443127_aug0.npy,1
personal_1753443127_aug1,go,train,processed_sequences\train\personal_1753443127_aug1.npy,1
personal_1753443127_aug2,go,train,processed_sequences\train\personal_1753443127_aug2.npy,1
personal_1753443127_aug3,go,train,processed_sequences\train\personal_1753443127_aug3.npy,1
personal_1753443127_aug4,go,train,processed_sequences\train\personal_1753443127_aug4.npy,1
personal_1753443161,go,train,processed_sequences\train\personal_1753443161.npy,1
personal_1753443161_aug0,go,train,processed_sequences\train\personal_1753443161_aug0.npy,1
personal_1753443161_aug1,go,train,processed_sequences\train\personal_1753443161_aug1.npy,1
personal_1753443161_aug2,go,train,processed_sequences\train\personal_1753443161_aug2.npy,1
personal_1753443161_aug3,go,train,processed_sequences\train\personal_1753443161_aug3.npy,1
personal_1753443161_aug4,go,train,processed_sequences\train\personal_1753443161_aug4.npy,1
personal_1753442842,go,train,processed_sequences\train\personal_1753442842.npy,1
personal_1753442842_aug0,go,train,processed_sequences\train\personal_1753442842_aug0.npy,1
personal_1753442842_aug1,go,train,processed_sequences\train\personal_1753442842_aug1.npy,1
personal_1753442842_aug2,go,train,processed_sequences\train\personal_1753442842_aug2.npy,1
personal_1753442842_aug3,go,train,processed_sequences\train\personal_1753442842_aug3.npy,1
personal_1753442842_aug4,go,train,processed_sequences\train\personal_1753442842_aug4.npy,1
personal_1753442811,go,train,processed_sequences\train\personal_1753442811.npy,1
personal_1753442811_aug0,go,train,processed_sequences\train\personal_1753442811_aug0.npy,1
personal_1753442811_aug1,go,train,processed_sequences\train\personal_1753442811_aug1.npy,1
personal_1753442811_aug2,go,train,processed_sequences\train\personal_1753442811_aug2.npy,1
personal_1753442811_aug3,go,train,processed_sequences\train\personal_1753442811_aug3.npy,1
personal_1753442811_aug4,go,train,processed_sequences\train\personal_1753442811_aug4.npy,1
personal_1753443019,go,train,processed_sequences\train\personal_1753443019.npy,1
personal_1753443019_aug0,go,train,processed_sequences\train\personal_1753443019_aug0.npy,1
personal_1753443019_aug1,go,train,processed_sequences\train\personal_1753443019_aug1.npy,1
personal_1753443019_aug2,go,train,processed_sequences\train\personal_1753443019_aug2.npy,1
