video_id,gloss,split,processed_path,gloss_id
personal_1753085515_aug1,chair,train,processed_sequences\train\personal_1753085515_aug1.npy,0
personal_1753085515_aug2,chair,train,processed_sequences\train\personal_1753085515_aug2.npy,0
personal_1753085515_aug3,chair,train,processed_sequences\train\personal_1753085515_aug3.npy,0
personal_1753085515_aug4,chair,train,processed_sequences\train\personal_1753085515_aug4.npy,0
personal_1753171954,chair,train,processed_sequences\train\personal_1753171954.npy,0
personal_1753171954_aug0,chair,train,processed_sequences\train\personal_1753171954_aug0.npy,0
personal_1753171954_aug1,chair,train,processed_sequences\train\personal_1753171954_aug1.npy,0
personal_1753171954_aug2,chair,train,processed_sequences\train\personal_1753171954_aug2.npy,0
personal_1753171954_aug3,chair,train,processed_sequences\train\personal_1753171954_aug3.npy,0
personal_1753171954_aug4,chair,train,processed_sequences\train\personal_1753171954_aug4.npy,0
personal_1753171945,chair,train,processed_sequences\train\personal_1753171945.npy,0
personal_1753171945_aug0,chair,train,processed_sequences\train\personal_1753171945_aug0.npy,0
personal_1753171945_aug1,chair,train,processed_sequences\train\personal_1753171945_aug1.npy,0
personal_1753171945_aug2,chair,train,processed_sequences\train\personal_1753171945_aug2.npy,0
personal_1753171945_aug3,chair,train,processed_sequences\train\personal_1753171945_aug3.npy,0
personal_1753171945_aug4,chair,train,processed_sequences\train\personal_1753171945_aug4.npy,0
personal_1753366553,chair,train,processed_sequences\train\personal_1753366553.npy,0
personal_1753366553_aug0,chair,train,processed_sequences\train\personal_1753366553_aug0.npy,0
personal_1753366553_aug1,chair,train,processed_sequences\train\personal_1753366553_aug1.npy,0
personal_1753366553_aug2,chair,train,processed_sequences\train\personal_1753366553_aug2.npy,0
personal_1753366553_aug3,chair,train,processed_sequences\train\personal_1753366553_aug3.npy,0
personal_1753366553_aug4,chair,train,processed_sequences\train\personal_1753366553_aug4.npy,0
personal_1753171937,chair,train,processed_sequences\train\personal_1753171937.npy,0
personal_1753171937_aug0,chair,train,processed_sequences\train\personal_1753171937_aug0.npy,0
personal_1753171937_aug1,chair,train,processed_sequences\train\personal_1753171937_aug1.npy,0
personal_1753171937_aug2,chair,train,processed_sequences\train\personal_1753171937_aug2.npy,0
personal_1753171937_aug3,chair,train,processed_sequences\train\personal_1753171937_aug3.npy,0
personal_1753171937_aug4,chair,train,processed_sequences\train\personal_1753171937_aug4.npy,0
personal_1753206994,chair,train,processed_sequences\train\personal_1753206994.npy,0
personal_1753206994_aug0,chair,train,processed_sequences\train\personal_1753206994_aug0.npy,0
personal_1753206994_aug1,chair,train,processed_sequences\train\personal_1753206994_aug1.npy,0
personal_1753206994_aug2,chair,train,processed_sequences\train\personal_1753206994_aug2.npy,0
personal_1753206994_aug3,chair,train,processed_sequences\train\personal_1753206994_aug3.npy,0
personal_1753206994_aug4,chair,train,processed_sequences\train\personal_1753206994_aug4.npy,0
personal_1753172022,chair,train,processed_sequences\train\personal_1753172022.npy,0
personal_1753172022_aug0,chair,train,processed_sequences\train\personal_1753172022_aug0.npy,0
personal_1753172022_aug1,chair,train,processed_sequences\train\personal_1753172022_aug1.npy,0
personal_1753172022_aug2,chair,train,processed_sequences\train\personal_1753172022_aug2.npy,0
personal_1753172022_aug3,chair,train,processed_sequences\train\personal_1753172022_aug3.npy,0
personal_1753172022_aug4,chair,train,processed_sequences\train\personal_1753172022_aug4.npy,0
personal_1753366579,chair,train,processed_sequences\train\personal_1753366579.npy,0
personal_1753366579_aug0,chair,train,processed_sequences\train\personal_1753366579_aug0.npy,0
personal_1753366579_aug1,chair,train,processed_sequences\train\personal_1753366579_aug1.npy,0
personal_1753366579_aug2,chair,train,processed_sequences\train\personal_1753366579_aug2.npy,0
personal_1753366579_aug3,chair,train,processed_sequences\train\personal_1753366579_aug3.npy,0
personal_1753366579_aug4,chair,train,processed_sequences\train\personal_1753366579_aug4.npy,0
personal_1753171899,chair,train,processed_sequences\train\personal_1753171899.npy,0
personal_1753171899_aug0,chair,train,processed_sequences\train\personal_1753171899_aug0.npy,0
personal_1753171899_aug1,chair,train,processed_sequences\train\personal_1753171899_aug1.npy,0
personal_1753171899_aug2,chair,train,processed_sequences\train\personal_1753171899_aug2.npy,0
personal_1753171899_aug3,chair,train,processed_sequences\train\personal_1753171899_aug3.npy,0
personal_1753171899_aug4,chair,train,processed_sequences\train\personal_1753171899_aug4.npy,0
personal_1753171870,chair,train,processed_sequences\train\personal_1753171870.npy,0
personal_1753171870_aug0,chair,train,processed_sequences\train\personal_1753171870_aug0.npy,0
personal_1753171870_aug1,chair,train,processed_sequences\train\personal_1753171870_aug1.npy,0
personal_1753171870_aug2,chair,train,processed_sequences\train\personal_1753171870_aug2.npy,0
personal_1753171870_aug3,chair,train,processed_sequences\train\personal_1753171870_aug3.npy,0
personal_1753171870_aug4,chair,train,processed_sequences\train\personal_1753171870_aug4.npy,0
personal_1753366626,chair,train,processed_sequences\train\personal_1753366626.npy,0
personal_1753366626_aug0,chair,train,processed_sequences\train\personal_1753366626_aug0.npy,0
personal_1753366626_aug1,chair,train,processed_sequences\train\personal_1753366626_aug1.npy,0
personal_1753366626_aug2,chair,train,processed_sequences\train\personal_1753366626_aug2.npy,0
personal_1753366626_aug3,chair,train,processed_sequences\train\personal_1753366626_aug3.npy,0
personal_1753366626_aug4,chair,train,processed_sequences\train\personal_1753366626_aug4.npy,0
personal_1753085471,chair,train,processed_sequences\train\personal_1753085471.npy,0
personal_1753085471_aug0,chair,train,processed_sequences\train\personal_1753085471_aug0.npy,0
personal_1753085471_aug1,chair,train,processed_sequences\train\personal_1753085471_aug1.npy,0
personal_1753085471_aug2,chair,train,processed_sequences\train\personal_1753085471_aug2.npy,0
personal_1753085471_aug3,chair,train,processed_sequences\train\personal_1753085471_aug3.npy,0
personal_1753085471_aug4,chair,train,processed_sequences\train\personal_1753085471_aug4.npy,0
personal_1753085321,chair,train,processed_sequences\train\personal_1753085321.npy,0
personal_1753085321_aug0,chair,train,processed_sequences\train\personal_1753085321_aug0.npy,0
personal_1753085321_aug1,chair,train,processed_sequences\train\personal_1753085321_aug1.npy,0
personal_1753085321_aug2,chair,train,processed_sequences\train\personal_1753085321_aug2.npy,0
personal_1753085321_aug3,chair,train,processed_sequences\train\personal_1753085321_aug3.npy,0
personal_1753085321_aug4,chair,train,processed_sequences\train\personal_1753085321_aug4.npy,0
personal_1753171976,chair,train,processed_sequences\train\personal_1753171976.npy,0
personal_1753171976_aug0,chair,train,processed_sequences\train\personal_1753171976_aug0.npy,0
personal_1753171976_aug1,chair,train,processed_sequences\train\personal_1753171976_aug1.npy,0
personal_1753171976_aug2,chair,train,processed_sequences\train\personal_1753171976_aug2.npy,0
personal_1753171976_aug3,chair,train,processed_sequences\train\personal_1753171976_aug3.npy,0
personal_1753171976_aug4,chair,train,processed_sequences\train\personal_1753171976_aug4.npy,0
personal_1753085356,chair,train,processed_sequences\train\personal_1753085356.npy,0
personal_1753085356_aug0,chair,train,processed_sequences\train\personal_1753085356_aug0.npy,0
personal_1753085356_aug1,chair,train,processed_sequences\train\personal_1753085356_aug1.npy,0
personal_1753085356_aug2,chair,train,processed_sequences\train\personal_1753085356_aug2.npy,0
personal_1753085356_aug3,chair,train,processed_sequences\train\personal_1753085356_aug3.npy,0
personal_1753085356_aug4,chair,train,processed_sequences\train\personal_1753085356_aug4.npy,0
personal_1753085483,chair,train,processed_sequences\train\personal_1753085483.npy,0
personal_1753085483_aug0,chair,train,processed_sequences\train\personal_1753085483_aug0.npy,0
personal_1753085483_aug1,chair,train,processed_sequences\train\personal_1753085483_aug1.npy,0
personal_1753085483_aug2,chair,train,processed_sequences\train\personal_1753085483_aug2.npy,0
personal_1753085483_aug3,chair,train,processed_sequences\train\personal_1753085483_aug3.npy,0
personal_1753085483_aug4,chair,train,processed_sequences\train\personal_1753085483_aug4.npy,0
personal_1753366526,chair,train,processed_sequences\train\personal_1753366526.npy,0
personal_1753366526_aug0,chair,train,processed_sequences\train\personal_1753366526_aug0.npy,0
personal_1753366526_aug1,chair,train,processed_sequences\train\personal_1753366526_aug1.npy,0
personal_1753366526_aug2,chair,train,processed_sequences\train\personal_1753366526_aug2.npy,0
personal_1753366526_aug3,chair,train,processed_sequences\train\personal_1753366526_aug3.npy,0
personal_1753366526_aug4,chair,train,processed_sequences\train\personal_1753366526_aug4.npy,0
personal_1753366508,chair,train,processed_sequences\train\personal_1753366508.npy,0
personal_1753366508_aug0,chair,train,processed_sequences\train\personal_1753366508_aug0.npy,0
personal_1753366508_aug1,chair,train,processed_sequences\train\personal_1753366508_aug1.npy,0
personal_1753366508_aug2,chair,train,processed_sequences\train\personal_1753366508_aug2.npy,0
personal_1753366508_aug3,chair,train,processed_sequences\train\personal_1753366508_aug3.npy,0
personal_1753366508_aug4,chair,train,processed_sequences\train\personal_1753366508_aug4.npy,0
personal_1753085385,chair,train,processed_sequences\train\personal_1753085385.npy,0
personal_1753085385_aug0,chair,train,processed_sequences\train\personal_1753085385_aug0.npy,0
personal_1753085385_aug1,chair,train,processed_sequences\train\personal_1753085385_aug1.npy,0
personal_1753085385_aug2,chair,train,processed_sequences\train\personal_1753085385_aug2.npy,0
personal_1753085385_aug3,chair,train,processed_sequences\train\personal_1753085385_aug3.npy,0
personal_1753085385_aug4,chair,train,processed_sequences\train\personal_1753085385_aug4.npy,0
personal_1753366562,chair,train,processed_sequences\train\personal_1753366562.npy,0
personal_1753366562_aug0,chair,train,processed_sequences\train\personal_1753366562_aug0.npy,0
personal_1753366562_aug1,chair,train,processed_sequences\train\personal_1753366562_aug1.npy,0
personal_1753366562_aug2,chair,train,processed_sequences\train\personal_1753366562_aug2.npy,0
personal_1753366562_aug3,chair,train,processed_sequences\train\personal_1753366562_aug3.npy,0
personal_1753366562_aug4,chair,train,processed_sequences\train\personal_1753366562_aug4.npy,0
personal_1753366516,chair,train,processed_sequences\train\personal_1753366516.npy,0
personal_1753366516_aug0,chair,train,processed_sequences\train\personal_1753366516_aug0.npy,0
personal_1753366516_aug1,chair,train,processed_sequences\train\personal_1753366516_aug1.npy,0
personal_1753366516_aug2,chair,train,processed_sequences\train\personal_1753366516_aug2.npy,0
personal_1753366516_aug3,chair,train,processed_sequences\train\personal_1753366516_aug3.npy,0
personal_1753366516_aug4,chair,train,processed_sequences\train\personal_1753366516_aug4.npy,0
personal_1753172013,chair,train,processed_sequences\train\personal_1753172013.npy,0
personal_1753172013_aug0,chair,train,processed_sequences\train\personal_1753172013_aug0.npy,0
personal_1753172013_aug1,chair,train,processed_sequences\train\personal_1753172013_aug1.npy,0
personal_1753172013_aug2,chair,train,processed_sequences\train\personal_1753172013_aug2.npy,0
personal_1753172013_aug3,chair,train,processed_sequences\train\personal_1753172013_aug3.npy,0
personal_1753172013_aug4,chair,train,processed_sequences\train\personal_1753172013_aug4.npy,0
personal_1753085454,chair,train,processed_sequences\train\personal_1753085454.npy,0
personal_1753085454_aug0,chair,train,processed_sequences\train\personal_1753085454_aug0.npy,0
personal_1753085454_aug1,chair,train,processed_sequences\train\personal_1753085454_aug1.npy,0
personal_1753085454_aug2,chair,train,processed_sequences\train\personal_1753085454_aug2.npy,0
personal_1753085454_aug3,chair,train,processed_sequences\train\personal_1753085454_aug3.npy,0
personal_1753085454_aug4,chair,train,processed_sequences\train\personal_1753085454_aug4.npy,0
personal_1753171994,chair,train,processed_sequences\train\personal_1753171994.npy,0
personal_1753171994_aug0,chair,train,processed_sequences\train\personal_1753171994_aug0.npy,0
personal_1753171994_aug1,chair,train,processed_sequences\train\personal_1753171994_aug1.npy,0
personal_1753171994_aug2,chair,train,processed_sequences\train\personal_1753171994_aug2.npy,0
personal_1753171994_aug3,chair,train,processed_sequences\train\personal_1753171994_aug3.npy,0
personal_1753171994_aug4,chair,train,processed_sequences\train\personal_1753171994_aug4.npy,0
personal_1753171985,chair,train,processed_sequences\train\personal_1753171985.npy,0
personal_1753171985_aug0,chair,train,processed_sequences\train\personal_1753171985_aug0.npy,0
personal_1753171985_aug1,chair,train,processed_sequences\train\personal_1753171985_aug1.npy,0
personal_1753171985_aug2,chair,train,processed_sequences\train\personal_1753171985_aug2.npy,0
personal_1753171985_aug3,chair,train,processed_sequences\train\personal_1753171985_aug3.npy,0
personal_1753171985_aug4,chair,train,processed_sequences\train\personal_1753171985_aug4.npy,0
personal_1753206977,chair,train,processed_sequences\train\personal_1753206977.npy,0
personal_1753206977_aug0,chair,train,processed_sequences\train\personal_1753206977_aug0.npy,0
personal_1753206977_aug1,chair,train,processed_sequences\train\personal_1753206977_aug1.npy,0
personal_1753206977_aug2,chair,train,processed_sequences\train\personal_1753206977_aug2.npy,0
personal_1753206977_aug3,chair,train,processed_sequences\train\personal_1753206977_aug3.npy,0
personal_1753206977_aug4,chair,train,processed_sequences\train\personal_1753206977_aug4.npy,0
personal_1753366491,chair,train,processed_sequences\train\personal_1753366491.npy,0
personal_1753366491_aug0,chair,train,processed_sequences\train\personal_1753366491_aug0.npy,0
personal_1753366491_aug1,chair,train,processed_sequences\train\personal_1753366491_aug1.npy,0
personal_1753366491_aug2,chair,train,processed_sequences\train\personal_1753366491_aug2.npy,0
personal_1753366491_aug3,chair,train,processed_sequences\train\personal_1753366491_aug3.npy,0
personal_1753366491_aug4,chair,train,processed_sequences\train\personal_1753366491_aug4.npy,0
personal_1753171963,chair,train,processed_sequences\train\personal_1753171963.npy,0
personal_1753171963_aug0,chair,train,processed_sequences\train\personal_1753171963_aug0.npy,0
personal_1753171963_aug1,chair,train,processed_sequences\train\personal_1753171963_aug1.npy,0
personal_1753171963_aug2,chair,train,processed_sequences\train\personal_1753171963_aug2.npy,0
personal_1753171963_aug3,chair,train,processed_sequences\train\personal_1753171963_aug3.npy,0
personal_1753171963_aug4,chair,train,processed_sequences\train\personal_1753171963_aug4.npy,0
personal_1753171918,chair,train,processed_sequences\train\personal_1753171918.npy,0
personal_1753171918_aug0,chair,train,processed_sequences\train\personal_1753171918_aug0.npy,0
personal_1753171918_aug1,chair,train,processed_sequences\train\personal_1753171918_aug1.npy,0
personal_1753171918_aug2,chair,train,processed_sequences\train\personal_1753171918_aug2.npy,0
personal_1753171918_aug3,chair,train,processed_sequences\train\personal_1753171918_aug3.npy,0
personal_1753171918_aug4,chair,train,processed_sequences\train\personal_1753171918_aug4.npy,0
personal_1753171890,chair,train,processed_sequences\train\personal_1753171890.npy,0
personal_1753171890_aug0,chair,train,processed_sequences\train\personal_1753171890_aug0.npy,0
personal_1753171890_aug1,chair,train,processed_sequences\train\personal_1753171890_aug1.npy,0
personal_1753171890_aug2,chair,train,processed_sequences\train\personal_1753171890_aug2.npy,0
personal_1753171890_aug3,chair,train,processed_sequences\train\personal_1753171890_aug3.npy,0
personal_1753171890_aug4,chair,train,processed_sequences\train\personal_1753171890_aug4.npy,0
personal_1753085287,chair,train,processed_sequences\train\personal_1753085287.npy,0
personal_1753085287_aug0,chair,train,processed_sequences\train\personal_1753085287_aug0.npy,0
personal_1753085287_aug1,chair,train,processed_sequences\train\personal_1753085287_aug1.npy,0
personal_1753085287_aug2,chair,train,processed_sequences\train\personal_1753085287_aug2.npy,0
personal_1753085287_aug3,chair,train,processed_sequences\train\personal_1753085287_aug3.npy,0
personal_1753085287_aug4,chair,train,processed_sequences\train\personal_1753085287_aug4.npy,0
personal_1753206986,chair,train,processed_sequences\train\personal_1753206986.npy,0
personal_1753206986_aug0,chair,train,processed_sequences\train\personal_1753206986_aug0.npy,0
personal_1753206986_aug1,chair,train,processed_sequences\train\personal_1753206986_aug1.npy,0
personal_1753206986_aug2,chair,train,processed_sequences\train\personal_1753206986_aug2.npy,0
personal_1753206986_aug3,chair,train,processed_sequences\train\personal_1753206986_aug3.npy,0
personal_1753206986_aug4,chair,train,processed_sequences\train\personal_1753206986_aug4.npy,0
personal_1753366544,chair,val,processed_sequences\val\personal_1753366544.npy,0
personal_1753366596,chair,val,processed_sequences\val\personal_1753366596.npy,0
personal_1753366609,chair,val,processed_sequences\val\personal_1753366609.npy,0
personal_1753085373,chair,val,processed_sequences\val\personal_1753085373.npy,0
personal_1753207003,chair,val,processed_sequences\val\personal_1753207003.npy,0
personal_1753172030,chair,val,processed_sequences\val\personal_1753172030.npy,0
personal_1753207012,chair,val,processed_sequences\val\personal_1753207012.npy,0
personal_1753085397,chair,val,processed_sequences\val\personal_1753085397.npy,0
personal_1753085418,chair,test,processed_sequences\test\personal_1753085418.npy,0
personal_1753366635,chair,test,processed_sequences\test\personal_1753366635.npy,0
personal_1753366535,chair,test,processed_sequences\test\personal_1753366535.npy,0
personal_1753085531,chair,test,processed_sequences\test\personal_1753085531.npy,0
personal_1753366617,chair,test,processed_sequences\test\personal_1753366617.npy,0
personal_1753172003,chair,test,processed_sequences\test\personal_1753172003.npy,0
personal_1753366500,chair,test,processed_sequences\test\personal_1753366500.npy,0
personal_1753171908,chair,test,processed_sequences\test\personal_1753171908.npy,0
personal_1753171927,chair,test,processed_sequences\test\personal_1753171927.npy,0
personal_1753272628,cat,train,processed_sequences\train\personal_1753272628.npy,1
personal_1753272628_aug0,cat,train,processed_sequences\train\personal_1753272628_aug0.npy,1
personal_1753272628_aug1,cat,train,processed_sequences\train\personal_1753272628_aug1.npy,1
personal_1753272628_aug2,cat,train,processed_sequences\train\personal_1753272628_aug2.npy,1
personal_1753272628_aug3,cat,train,processed_sequences\train\personal_1753272628_aug3.npy,1
personal_1753272628_aug4,cat,train,processed_sequences\train\personal_1753272628_aug4.npy,1
personal_1753087193,cat,train,processed_sequences\train\personal_1753087193.npy,1
personal_1753087193_aug0,cat,train,processed_sequences\train\personal_1753087193_aug0.npy,1
personal_1753087193_aug1,cat,train,processed_sequences\train\personal_1753087193_aug1.npy,1
personal_1753087193_aug2,cat,train,processed_sequences\train\personal_1753087193_aug2.npy,1
personal_1753087193_aug3,cat,train,processed_sequences\train\personal_1753087193_aug3.npy,1
personal_1753087193_aug4,cat,train,processed_sequences\train\personal_1753087193_aug4.npy,1
personal_1753263101,cat,train,processed_sequences\train\personal_1753263101.npy,1
personal_1753263101_aug0,cat,train,processed_sequences\train\personal_1753263101_aug0.npy,1
personal_1753263101_aug1,cat,train,processed_sequences\train\personal_1753263101_aug1.npy,1
personal_1753263101_aug2,cat,train,processed_sequences\train\personal_1753263101_aug2.npy,1
personal_1753263101_aug3,cat,train,processed_sequences\train\personal_1753263101_aug3.npy,1
personal_1753263101_aug4,cat,train,processed_sequences\train\personal_1753263101_aug4.npy,1
personal_1753172470,cat,train,processed_sequences\train\personal_1753172470.npy,1
personal_1753172470_aug0,cat,train,processed_sequences\train\personal_1753172470_aug0.npy,1
personal_1753172470_aug1,cat,train,processed_sequences\train\personal_1753172470_aug1.npy,1
personal_1753172470_aug2,cat,train,processed_sequences\train\personal_1753172470_aug2.npy,1
personal_1753172470_aug3,cat,train,processed_sequences\train\personal_1753172470_aug3.npy,1
personal_1753172470_aug4,cat,train,processed_sequences\train\personal_1753172470_aug4.npy,1
personal_1753272751,cat,train,processed_sequences\train\personal_1753272751.npy,1
personal_1753272751_aug0,cat,train,processed_sequences\train\personal_1753272751_aug0.npy,1
personal_1753272751_aug1,cat,train,processed_sequences\train\personal_1753272751_aug1.npy,1
personal_1753272751_aug2,cat,train,processed_sequences\train\personal_1753272751_aug2.npy,1
personal_1753272751_aug3,cat,train,processed_sequences\train\personal_1753272751_aug3.npy,1
personal_1753272751_aug4,cat,train,processed_sequences\train\personal_1753272751_aug4.npy,1
personal_1753263119,cat,train,processed_sequences\train\personal_1753263119.npy,1
personal_1753263119_aug0,cat,train,processed_sequences\train\personal_1753263119_aug0.npy,1
personal_1753263119_aug1,cat,train,processed_sequences\train\personal_1753263119_aug1.npy,1
personal_1753263119_aug2,cat,train,processed_sequences\train\personal_1753263119_aug2.npy,1
personal_1753263119_aug3,cat,train,processed_sequences\train\personal_1753263119_aug3.npy,1
personal_1753263119_aug4,cat,train,processed_sequences\train\personal_1753263119_aug4.npy,1
personal_1753272775,cat,train,processed_sequences\train\personal_1753272775.npy,1
personal_1753272775_aug0,cat,train,processed_sequences\train\personal_1753272775_aug0.npy,1
personal_1753272775_aug1,cat,train,processed_sequences\train\personal_1753272775_aug1.npy,1
personal_1753272775_aug2,cat,train,processed_sequences\train\personal_1753272775_aug2.npy,1
personal_1753272775_aug3,cat,train,processed_sequences\train\personal_1753272775_aug3.npy,1
personal_1753272775_aug4,cat,train,processed_sequences\train\personal_1753272775_aug4.npy,1
personal_1753272741,cat,train,processed_sequences\train\personal_1753272741.npy,1
personal_1753272741_aug0,cat,train,processed_sequences\train\personal_1753272741_aug0.npy,1
personal_1753272741_aug1,cat,train,processed_sequences\train\personal_1753272741_aug1.npy,1
personal_1753272741_aug2,cat,train,processed_sequences\train\personal_1753272741_aug2.npy,1
personal_1753272741_aug3,cat,train,processed_sequences\train\personal_1753272741_aug3.npy,1
personal_1753272741_aug4,cat,train,processed_sequences\train\personal_1753272741_aug4.npy,1
personal_1753272656,cat,train,processed_sequences\train\personal_1753272656.npy,1
personal_1753272656_aug0,cat,train,processed_sequences\train\personal_1753272656_aug0.npy,1
personal_1753272656_aug1,cat,train,processed_sequences\train\personal_1753272656_aug1.npy,1
personal_1753272656_aug2,cat,train,processed_sequences\train\personal_1753272656_aug2.npy,1
personal_1753272656_aug3,cat,train,processed_sequences\train\personal_1753272656_aug3.npy,1
personal_1753272656_aug4,cat,train,processed_sequences\train\personal_1753272656_aug4.npy,1
personal_1753263341,cat,train,processed_sequences\train\personal_1753263341.npy,1
personal_1753263341_aug0,cat,train,processed_sequences\train\personal_1753263341_aug0.npy,1
personal_1753263341_aug1,cat,train,processed_sequences\train\personal_1753263341_aug1.npy,1
personal_1753263341_aug2,cat,train,processed_sequences\train\personal_1753263341_aug2.npy,1
personal_1753263341_aug3,cat,train,processed_sequences\train\personal_1753263341_aug3.npy,1
personal_1753263341_aug4,cat,train,processed_sequences\train\personal_1753263341_aug4.npy,1
personal_1753087283,cat,train,processed_sequences\train\personal_1753087283.npy,1
personal_1753087283_aug0,cat,train,processed_sequences\train\personal_1753087283_aug0.npy,1
personal_1753087283_aug1,cat,train,processed_sequences\train\personal_1753087283_aug1.npy,1
personal_1753087283_aug2,cat,train,processed_sequences\train\personal_1753087283_aug2.npy,1
personal_1753087283_aug3,cat,train,processed_sequences\train\personal_1753087283_aug3.npy,1
personal_1753087283_aug4,cat,train,processed_sequences\train\personal_1753087283_aug4.npy,1
personal_1753367421,cat,train,processed_sequences\train\personal_1753367421.npy,1
personal_1753367421_aug0,cat,train,processed_sequences\train\personal_1753367421_aug0.npy,1
personal_1753367421_aug1,cat,train,processed_sequences\train\personal_1753367421_aug1.npy,1
personal_1753367421_aug2,cat,train,processed_sequences\train\personal_1753367421_aug2.npy,1
personal_1753367421_aug3,cat,train,processed_sequences\train\personal_1753367421_aug3.npy,1
personal_1753367421_aug4,cat,train,processed_sequences\train\personal_1753367421_aug4.npy,1
personal_1753087292,cat,train,processed_sequences\train\personal_1753087292.npy,1
personal_1753087292_aug0,cat,train,processed_sequences\train\personal_1753087292_aug0.npy,1
personal_1753087292_aug1,cat,train,processed_sequences\train\personal_1753087292_aug1.npy,1
personal_1753087292_aug2,cat,train,processed_sequences\train\personal_1753087292_aug2.npy,1
personal_1753087292_aug3,cat,train,processed_sequences\train\personal_1753087292_aug3.npy,1
personal_1753087292_aug4,cat,train,processed_sequences\train\personal_1753087292_aug4.npy,1
personal_1753367435,cat,train,processed_sequences\train\personal_1753367435.npy,1
personal_1753367435_aug0,cat,train,processed_sequences\train\personal_1753367435_aug0.npy,1
personal_1753367435_aug1,cat,train,processed_sequences\train\personal_1753367435_aug1.npy,1
personal_1753367435_aug2,cat,train,processed_sequences\train\personal_1753367435_aug2.npy,1
personal_1753367435_aug3,cat,train,processed_sequences\train\personal_1753367435_aug3.npy,1
personal_1753367435_aug4,cat,train,processed_sequences\train\personal_1753367435_aug4.npy,1
personal_1753263146,cat,train,processed_sequences\train\personal_1753263146.npy,1
personal_1753263146_aug0,cat,train,processed_sequences\train\personal_1753263146_aug0.npy,1
personal_1753263146_aug1,cat,train,processed_sequences\train\personal_1753263146_aug1.npy,1
personal_1753263146_aug2,cat,train,processed_sequences\train\personal_1753263146_aug2.npy,1
personal_1753263146_aug3,cat,train,processed_sequences\train\personal_1753263146_aug3.npy,1
personal_1753263146_aug4,cat,train,processed_sequences\train\personal_1753263146_aug4.npy,1
personal_1753206368,cat,train,processed_sequences\train\personal_1753206368.npy,1
personal_1753206368_aug0,cat,train,processed_sequences\train\personal_1753206368_aug0.npy,1
personal_1753206368_aug1,cat,train,processed_sequences\train\personal_1753206368_aug1.npy,1
personal_1753206368_aug2,cat,train,processed_sequences\train\personal_1753206368_aug2.npy,1
personal_1753206368_aug3,cat,train,processed_sequences\train\personal_1753206368_aug3.npy,1
personal_1753206368_aug4,cat,train,processed_sequences\train\personal_1753206368_aug4.npy,1
personal_1753263267,cat,train,processed_sequences\train\personal_1753263267.npy,1
personal_1753263267_aug0,cat,train,processed_sequences\train\personal_1753263267_aug0.npy,1
