video_id,gloss,split,processed_path,gloss_id
6472_aug4,black,train,processed_sequences\train\6472_aug4.npy,1
6473,black,train,processed_sequences\train\6473.npy,1
6473_aug0,black,train,processed_sequences\train\6473_aug0.npy,1
6473_aug1,black,train,processed_sequences\train\6473_aug1.npy,1
6473_aug2,black,train,processed_sequences\train\6473_aug2.npy,1
6473_aug3,black,train,processed_sequences\train\6473_aug3.npy,1
6473_aug4,black,train,processed_sequences\train\6473_aug4.npy,1
6474,black,train,processed_sequences\train\6474.npy,1
6474_aug0,black,train,processed_sequences\train\6474_aug0.npy,1
6474_aug1,black,train,processed_sequences\train\6474_aug1.npy,1
6474_aug2,black,train,processed_sequences\train\6474_aug2.npy,1
6474_aug3,black,train,processed_sequences\train\6474_aug3.npy,1
6474_aug4,black,train,processed_sequences\train\6474_aug4.npy,1
6476,black,val,processed_sequences\val\6476.npy,1
6477,black,train,processed_sequences\train\6477.npy,1
6477_aug0,black,train,processed_sequences\train\6477_aug0.npy,1
6477_aug1,black,train,processed_sequences\train\6477_aug1.npy,1
6477_aug2,black,train,processed_sequences\train\6477_aug2.npy,1
6477_aug3,black,train,processed_sequences\train\6477_aug3.npy,1
6477_aug4,black,train,processed_sequences\train\6477_aug4.npy,1
6478,black,train,processed_sequences\train\6478.npy,1
6478_aug0,black,train,processed_sequences\train\6478_aug0.npy,1
6478_aug1,black,train,processed_sequences\train\6478_aug1.npy,1
6478_aug2,black,train,processed_sequences\train\6478_aug2.npy,1
6478_aug3,black,train,processed_sequences\train\6478_aug3.npy,1
6478_aug4,black,train,processed_sequences\train\6478_aug4.npy,1
65200,black,train,processed_sequences\train\65200.npy,1
65200_aug0,black,train,processed_sequences\train\65200_aug0.npy,1
65200_aug1,black,train,processed_sequences\train\65200_aug1.npy,1
65200_aug2,black,train,processed_sequences\train\65200_aug2.npy,1
65200_aug3,black,train,processed_sequences\train\65200_aug3.npy,1
65200_aug4,black,train,processed_sequences\train\65200_aug4.npy,1
6471,black,train,processed_sequences\train\6471.npy,1
6471_aug0,black,train,processed_sequences\train\6471_aug0.npy,1
6471_aug1,black,train,processed_sequences\train\6471_aug1.npy,1
6471_aug2,black,train,processed_sequences\train\6471_aug2.npy,1
6471_aug3,black,train,processed_sequences\train\6471_aug3.npy,1
6471_aug4,black,train,processed_sequences\train\6471_aug4.npy,1
6486,black,train,processed_sequences\train\6486.npy,1
6486_aug0,black,train,processed_sequences\train\6486_aug0.npy,1
6486_aug1,black,train,processed_sequences\train\6486_aug1.npy,1
6486_aug2,black,train,processed_sequences\train\6486_aug2.npy,1
6486_aug3,black,train,processed_sequences\train\6486_aug3.npy,1
6486_aug4,black,train,processed_sequences\train\6486_aug4.npy,1
69238,blue,val,processed_sequences\val\69238.npy,2
6835,blue,train,processed_sequences\train\6835.npy,2
6835_aug0,blue,train,processed_sequences\train\6835_aug0.npy,2
6835_aug1,blue,train,processed_sequences\train\6835_aug1.npy,2
6835_aug2,blue,train,processed_sequences\train\6835_aug2.npy,2
6835_aug3,blue,train,processed_sequences\train\6835_aug3.npy,2
6835_aug4,blue,train,processed_sequences\train\6835_aug4.npy,2
6839,blue,train,processed_sequences\train\6839.npy,2
6839_aug0,blue,train,processed_sequences\train\6839_aug0.npy,2
6839_aug1,blue,train,processed_sequences\train\6839_aug1.npy,2
6839_aug2,blue,train,processed_sequences\train\6839_aug2.npy,2
6839_aug3,blue,train,processed_sequences\train\6839_aug3.npy,2
6839_aug4,blue,train,processed_sequences\train\6839_aug4.npy,2
65216,blue,train,processed_sequences\train\65216.npy,2
65216_aug0,blue,train,processed_sequences\train\65216_aug0.npy,2
65216_aug1,blue,train,processed_sequences\train\65216_aug1.npy,2
65216_aug2,blue,train,processed_sequences\train\65216_aug2.npy,2
65216_aug3,blue,train,processed_sequences\train\65216_aug3.npy,2
65216_aug4,blue,train,processed_sequences\train\65216_aug4.npy,2
6832,blue,train,processed_sequences\train\6832.npy,2
6832_aug0,blue,train,processed_sequences\train\6832_aug0.npy,2
6832_aug1,blue,train,processed_sequences\train\6832_aug1.npy,2
6832_aug2,blue,train,processed_sequences\train\6832_aug2.npy,2
6832_aug3,blue,train,processed_sequences\train\6832_aug3.npy,2
6832_aug4,blue,train,processed_sequences\train\6832_aug4.npy,2
6845,blue,test,processed_sequences\test\6845.npy,2
6833,blue,train,processed_sequences\train\6833.npy,2
6833_aug0,blue,train,processed_sequences\train\6833_aug0.npy,2
6833_aug1,blue,train,processed_sequences\train\6833_aug1.npy,2
6833_aug2,blue,train,processed_sequences\train\6833_aug2.npy,2
6833_aug3,blue,train,processed_sequences\train\6833_aug3.npy,2
6833_aug4,blue,train,processed_sequences\train\6833_aug4.npy,2
6834,blue,train,processed_sequences\train\6834.npy,2
6834_aug0,blue,train,processed_sequences\train\6834_aug0.npy,2
6834_aug1,blue,train,processed_sequences\train\6834_aug1.npy,2
6834_aug2,blue,train,processed_sequences\train\6834_aug2.npy,2
6834_aug3,blue,train,processed_sequences\train\6834_aug3.npy,2
6834_aug4,blue,train,processed_sequences\train\6834_aug4.npy,2
69257,can,test,processed_sequences\test\69257.npy,3
65294,can,val,processed_sequences\val\65294.npy,3
8955,can,train,processed_sequences\train\8955.npy,3
8955_aug0,can,train,processed_sequences\train\8955_aug0.npy,3
8955_aug1,can,train,processed_sequences\train\8955_aug1.npy,3
8955_aug2,can,train,processed_sequences\train\8955_aug2.npy,3
8955_aug3,can,train,processed_sequences\train\8955_aug3.npy,3
8955_aug4,can,train,processed_sequences\train\8955_aug4.npy,3
8935,can,train,processed_sequences\train\8935.npy,3
8935_aug0,can,train,processed_sequences\train\8935_aug0.npy,3
8935_aug1,can,train,processed_sequences\train\8935_aug1.npy,3
8935_aug2,can,train,processed_sequences\train\8935_aug2.npy,3
8935_aug3,can,train,processed_sequences\train\8935_aug3.npy,3
8935_aug4,can,train,processed_sequences\train\8935_aug4.npy,3
8936,can,train,processed_sequences\train\8936.npy,3
8936_aug0,can,train,processed_sequences\train\8936_aug0.npy,3
8936_aug1,can,train,processed_sequences\train\8936_aug1.npy,3
8936_aug2,can,train,processed_sequences\train\8936_aug2.npy,3
8936_aug3,can,train,processed_sequences\train\8936_aug3.npy,3
8936_aug4,can,train,processed_sequences\train\8936_aug4.npy,3
8937,can,train,processed_sequences\train\8937.npy,3
8937_aug0,can,train,processed_sequences\train\8937_aug0.npy,3
8937_aug1,can,train,processed_sequences\train\8937_aug1.npy,3
8937_aug2,can,train,processed_sequences\train\8937_aug2.npy,3
8937_aug3,can,train,processed_sequences\train\8937_aug3.npy,3
8937_aug4,can,train,processed_sequences\train\8937_aug4.npy,3
8938,can,train,processed_sequences\train\8938.npy,3
8938_aug0,can,train,processed_sequences\train\8938_aug0.npy,3
8938_aug1,can,train,processed_sequences\train\8938_aug1.npy,3
8938_aug2,can,train,processed_sequences\train\8938_aug2.npy,3
8938_aug3,can,train,processed_sequences\train\8938_aug3.npy,3
8938_aug4,can,train,processed_sequences\train\8938_aug4.npy,3
8942,can,train,processed_sequences\train\8942.npy,3
8942_aug0,can,train,processed_sequences\train\8942_aug0.npy,3
8942_aug1,can,train,processed_sequences\train\8942_aug1.npy,3
8942_aug2,can,train,processed_sequences\train\8942_aug2.npy,3
8942_aug3,can,train,processed_sequences\train\8942_aug3.npy,3
8942_aug4,can,train,processed_sequences\train\8942_aug4.npy,3
8944,can,train,processed_sequences\train\8944.npy,3
8944_aug0,can,train,processed_sequences\train\8944_aug0.npy,3
8944_aug1,can,train,processed_sequences\train\8944_aug1.npy,3
8944_aug2,can,train,processed_sequences\train\8944_aug2.npy,3
8944_aug3,can,train,processed_sequences\train\8944_aug3.npy,3
8944_aug4,can,train,processed_sequences\train\8944_aug4.npy,3
69213,apple,val,processed_sequences\val\69213.npy,4
3005,apple,train,processed_sequences\train\3005.npy,4
3005_aug0,apple,train,processed_sequences\train\3005_aug0.npy,4
3005_aug1,apple,train,processed_sequences\train\3005_aug1.npy,4
3005_aug2,apple,train,processed_sequences\train\3005_aug2.npy,4
3005_aug3,apple,train,processed_sequences\train\3005_aug3.npy,4
3005_aug4,apple,train,processed_sequences\train\3005_aug4.npy,4
3008,apple,train,processed_sequences\train\3008.npy,4
3008_aug0,apple,train,processed_sequences\train\3008_aug0.npy,4
3008_aug1,apple,train,processed_sequences\train\3008_aug1.npy,4
3008_aug2,apple,train,processed_sequences\train\3008_aug2.npy,4
3008_aug3,apple,train,processed_sequences\train\3008_aug3.npy,4
3008_aug4,apple,train,processed_sequences\train\3008_aug4.npy,4
65085,apple,train,processed_sequences\train\65085.npy,4
65085_aug0,apple,train,processed_sequences\train\65085_aug0.npy,4
65085_aug1,apple,train,processed_sequences\train\65085_aug1.npy,4
65085_aug2,apple,train,processed_sequences\train\65085_aug2.npy,4
65085_aug3,apple,train,processed_sequences\train\65085_aug3.npy,4
65085_aug4,apple,train,processed_sequences\train\65085_aug4.npy,4
65086,apple,val,processed_sequences\val\65086.npy,4
65084,apple,train,processed_sequences\train\65084.npy,4
65084_aug0,apple,train,processed_sequences\train\65084_aug0.npy,4
65084_aug1,apple,train,processed_sequences\train\65084_aug1.npy,4
65084_aug2,apple,train,processed_sequences\train\65084_aug2.npy,4
65084_aug3,apple,train,processed_sequences\train\65084_aug3.npy,4
65084_aug4,apple,train,processed_sequences\train\65084_aug4.npy,4
2999,apple,val,processed_sequences\val\2999.npy,4
3000,apple,train,processed_sequences\train\3000.npy,4
3000_aug0,apple,train,processed_sequences\train\3000_aug0.npy,4
3000_aug1,apple,train,processed_sequences\train\3000_aug1.npy,4
3000_aug2,apple,train,processed_sequences\train\3000_aug2.npy,4
3000_aug3,apple,train,processed_sequences\train\3000_aug3.npy,4
3000_aug4,apple,train,processed_sequences\train\3000_aug4.npy,4
3001,apple,train,processed_sequences\train\3001.npy,4
3001_aug0,apple,train,processed_sequences\train\3001_aug0.npy,4
3001_aug1,apple,train,processed_sequences\train\3001_aug1.npy,4
3001_aug2,apple,train,processed_sequences\train\3001_aug2.npy,4
3001_aug3,apple,train,processed_sequences\train\3001_aug3.npy,4
3001_aug4,apple,train,processed_sequences\train\3001_aug4.npy,4
3002,apple,train,processed_sequences\train\3002.npy,4
3002_aug0,apple,train,processed_sequences\train\3002_aug0.npy,4
3002_aug1,apple,train,processed_sequences\train\3002_aug1.npy,4
3002_aug2,apple,train,processed_sequences\train\3002_aug2.npy,4
3002_aug3,apple,train,processed_sequences\train\3002_aug3.npy,4
3002_aug4,apple,train,processed_sequences\train\3002_aug4.npy,4
3003,apple,train,processed_sequences\train\3003.npy,4
3003_aug0,apple,train,processed_sequences\train\3003_aug0.npy,4
3003_aug1,apple,train,processed_sequences\train\3003_aug1.npy,4
3003_aug2,apple,train,processed_sequences\train\3003_aug2.npy,4
3003_aug3,apple,train,processed_sequences\train\3003_aug3.npy,4
3003_aug4,apple,train,processed_sequences\train\3003_aug4.npy,4
69252,brown,test,processed_sequences\test\69252.npy,5
7963,brown,train,processed_sequences\train\7963.npy,5
7963_aug0,brown,train,processed_sequences\train\7963_aug0.npy,5
7963_aug1,brown,train,processed_sequences\train\7963_aug1.npy,5
7963_aug2,brown,train,processed_sequences\train\7963_aug2.npy,5
7963_aug3,brown,train,processed_sequences\train\7963_aug3.npy,5
7963_aug4,brown,train,processed_sequences\train\7963_aug4.npy,5
7966,brown,train,processed_sequences\train\7966.npy,5
7966_aug0,brown,train,processed_sequences\train\7966_aug0.npy,5
7966_aug1,brown,train,processed_sequences\train\7966_aug1.npy,5
7966_aug2,brown,train,processed_sequences\train\7966_aug2.npy,5
7966_aug3,brown,train,processed_sequences\train\7966_aug3.npy,5
7966_aug4,brown,train,processed_sequences\train\7966_aug4.npy,5
65263,brown,train,processed_sequences\train\65263.npy,5
65263_aug0,brown,train,processed_sequences\train\65263_aug0.npy,5
65263_aug1,brown,train,processed_sequences\train\65263_aug1.npy,5
65263_aug2,brown,train,processed_sequences\train\65263_aug2.npy,5
65263_aug3,brown,train,processed_sequences\train\65263_aug3.npy,5
65263_aug4,brown,train,processed_sequences\train\65263_aug4.npy,5
7960,brown,train,processed_sequences\train\7960.npy,5
7960_aug0,brown,train,processed_sequences\train\7960_aug0.npy,5
7960_aug1,brown,train,processed_sequences\train\7960_aug1.npy,5
7960_aug2,brown,train,processed_sequences\train\7960_aug2.npy,5
7960_aug3,brown,train,processed_sequences\train\7960_aug3.npy,5
7960_aug4,brown,train,processed_sequences\train\7960_aug4.npy,5
7973,brown,val,processed_sequences\val\7973.npy,5
7961,brown,train,processed_sequences\train\7961.npy,5
7961_aug0,brown,train,processed_sequences\train\7961_aug0.npy,5
7961_aug1,brown,train,processed_sequences\train\7961_aug1.npy,5
7961_aug2,brown,train,processed_sequences\train\7961_aug2.npy,5
7961_aug3,brown,train,processed_sequences\train\7961_aug3.npy,5
7961_aug4,brown,train,processed_sequences\train\7961_aug4.npy,5
7962,brown,train,processed_sequences\train\7962.npy,5
7962_aug0,brown,train,processed_sequences\train\7962_aug0.npy,5
7962_aug1,brown,train,processed_sequences\train\7962_aug1.npy,5
7962_aug2,brown,train,processed_sequences\train\7962_aug2.npy,5
7962_aug3,brown,train,processed_sequences\train\7962_aug3.npy,5
7962_aug4,brown,train,processed_sequences\train\7962_aug4.npy,5
69261,cat,test,processed_sequences\test\69261.npy,6
9528,cat,train,processed_sequences\train\9528.npy,6
9528_aug0,cat,train,processed_sequences\train\9528_aug0.npy,6
9528_aug1,cat,train,processed_sequences\train\9528_aug1.npy,6
9528_aug2,cat,train,processed_sequences\train\9528_aug2.npy,6
9528_aug3,cat,train,processed_sequences\train\9528_aug3.npy,6
9528_aug4,cat,train,processed_sequences\train\9528_aug4.npy,6
9532,cat,val,processed_sequences\val\9532.npy,6
9533,cat,train,processed_sequences\train\9533.npy,6
9533_aug0,cat,train,processed_sequences\train\9533_aug0.npy,6
9533_aug1,cat,train,processed_sequences\train\9533_aug1.npy,6
9533_aug2,cat,train,processed_sequences\train\9533_aug2.npy,6
9533_aug3,cat,train,processed_sequences\train\9533_aug3.npy,6
9533_aug4,cat,train,processed_sequences\train\9533_aug4.npy,6
65312,cat,train,processed_sequences\train\65312.npy,6
65312_aug0,cat,train,processed_sequences\train\65312_aug0.npy,6
65312_aug1,cat,train,processed_sequences\train\65312_aug1.npy,6
65312_aug2,cat,train,processed_sequences\train\65312_aug2.npy,6
65312_aug3,cat,train,processed_sequences\train\65312_aug3.npy,6
65312_aug4,cat,train,processed_sequences\train\65312_aug4.npy,6
65313,cat,train,processed_sequences\train\65313.npy,6
65313_aug0,cat,train,processed_sequences\train\65313_aug0.npy,6
65313_aug1,cat,train,processed_sequences\train\65313_aug1.npy,6
65313_aug2,cat,train,processed_sequences\train\65313_aug2.npy,6
65313_aug3,cat,train,processed_sequences\train\65313_aug3.npy,6
65313_aug4,cat,train,processed_sequences\train\65313_aug4.npy,6
9525,cat,val,processed_sequences\val\9525.npy,6
9538,cat,train,processed_sequences\train\9538.npy,6
9538_aug0,cat,train,processed_sequences\train\9538_aug0.npy,6
9538_aug1,cat,train,processed_sequences\train\9538_aug1.npy,6
9538_aug2,cat,train,processed_sequences\train\9538_aug2.npy,6
9538_aug3,cat,train,processed_sequences\train\9538_aug3.npy,6
9538_aug4,cat,train,processed_sequences\train\9538_aug4.npy,6
9526,cat,train,processed_sequences\train\9526.npy,6
9526_aug0,cat,train,processed_sequences\train\9526_aug0.npy,6
9526_aug1,cat,train,processed_sequences\train\9526_aug1.npy,6
9526_aug2,cat,train,processed_sequences\train\9526_aug2.npy,6
9526_aug3,cat,train,processed_sequences\train\9526_aug3.npy,6
9526_aug4,cat,train,processed_sequences\train\9526_aug4.npy,6
65377,cold,test,processed_sequences\test\65377.npy,7
11638,cold,test,processed_sequences\test\11638.npy,7
11622,cold,train,processed_sequences\train\11622.npy,7
11622_aug0,cold,train,processed_sequences\train\11622_aug0.npy,7
11622_aug1,cold,train,processed_sequences\train\11622_aug1.npy,7
11622_aug2,cold,train,processed_sequences\train\11622_aug2.npy,7
11622_aug3,cold,train,processed_sequences\train\11622_aug3.npy,7
11622_aug4,cold,train,processed_sequences\train\11622_aug4.npy,7
11623,cold,train,processed_sequences\train\11623.npy,7
11623_aug0,cold,train,processed_sequences\train\11623_aug0.npy,7
11623_aug1,cold,train,processed_sequences\train\11623_aug1.npy,7
11623_aug2,cold,train,processed_sequences\train\11623_aug2.npy,7
11623_aug3,cold,train,processed_sequences\train\11623_aug3.npy,7
11623_aug4,cold,train,processed_sequences\train\11623_aug4.npy,7
11624,cold,train,processed_sequences\train\11624.npy,7
11624_aug0,cold,train,processed_sequences\train\11624_aug0.npy,7
11624_aug1,cold,train,processed_sequences\train\11624_aug1.npy,7
11624_aug2,cold,train,processed_sequences\train\11624_aug2.npy,7
11624_aug3,cold,train,processed_sequences\train\11624_aug3.npy,7
11624_aug4,cold,train,processed_sequences\train\11624_aug4.npy,7
11625,cold,val,processed_sequences\val\11625.npy,7
11627,cold,train,processed_sequences\train\11627.npy,7
11627_aug0,cold,train,processed_sequences\train\11627_aug0.npy,7
11627_aug1,cold,train,processed_sequences\train\11627_aug1.npy,7
11627_aug2,cold,train,processed_sequences\train\11627_aug2.npy,7
11627_aug3,cold,train,processed_sequences\train\11627_aug3.npy,7
11627_aug4,cold,train,processed_sequences\train\11627_aug4.npy,7
11628,cold,val,processed_sequences\val\11628.npy,7
11621,cold,train,processed_sequences\train\11621.npy,7
11621_aug0,cold,train,processed_sequences\train\11621_aug0.npy,7
11621_aug1,cold,train,processed_sequences\train\11621_aug1.npy,7
11621_aug2,cold,train,processed_sequences\train\11621_aug2.npy,7
11621_aug3,cold,train,processed_sequences\train\11621_aug3.npy,7
11621_aug4,cold,train,processed_sequences\train\11621_aug4.npy,7
11633,cold,train,processed_sequences\train\11633.npy,7
11633_aug0,cold,train,processed_sequences\train\11633_aug0.npy,7
11633_aug1,cold,train,processed_sequences\train\11633_aug1.npy,7
11633_aug2,cold,train,processed_sequences\train\11633_aug2.npy,7
11633_aug3,cold,train,processed_sequences\train\11633_aug3.npy,7
11633_aug4,cold,train,processed_sequences\train\11633_aug4.npy,7
11634,cold,val,processed_sequences\val\11634.npy,7
11635,cold,train,processed_sequences\train\11635.npy,7
11635_aug0,cold,train,processed_sequences\train\11635_aug0.npy,7
11635_aug1,cold,train,processed_sequences\train\11635_aug1.npy,7
11635_aug2,cold,train,processed_sequences\train\11635_aug2.npy,7
11635_aug3,cold,train,processed_sequences\train\11635_aug3.npy,7
11635_aug4,cold,train,processed_sequences\train\11635_aug4.npy,7
10450,child,train,processed_sequences\train\10450.npy,8
10450_aug0,child,train,processed_sequences\train\10450_aug0.npy,8
10450_aug1,child,train,processed_sequences\train\10450_aug1.npy,8
10450_aug2,child,train,processed_sequences\train\10450_aug2.npy,8
10450_aug3,child,train,processed_sequences\train\10450_aug3.npy,8
10450_aug4,child,train,processed_sequences\train\10450_aug4.npy,8
65351,child,train,processed_sequences\train\65351.npy,8
65351_aug0,child,train,processed_sequences\train\65351_aug0.npy,8
65351_aug1,child,train,processed_sequences\train\65351_aug1.npy,8
65351_aug2,child,train,processed_sequences\train\65351_aug2.npy,8
65351_aug3,child,train,processed_sequences\train\65351_aug3.npy,8
65351_aug4,child,train,processed_sequences\train\65351_aug4.npy,8
10443,child,train,processed_sequences\train\10443.npy,8
10443_aug0,child,train,processed_sequences\train\10443_aug0.npy,8
10443_aug1,child,train,processed_sequences\train\10443_aug1.npy,8
10443_aug2,child,train,processed_sequences\train\10443_aug2.npy,8
10443_aug3,child,train,processed_sequences\train\10443_aug3.npy,8
10443_aug4,child,train,processed_sequences\train\10443_aug4.npy,8
10453,child,train,processed_sequences\train\10453.npy,8
10453_aug0,child,train,processed_sequences\train\10453_aug0.npy,8
10453_aug1,child,train,processed_sequences\train\10453_aug1.npy,8
10453_aug2,child,train,processed_sequences\train\10453_aug2.npy,8
10453_aug3,child,train,processed_sequences\train\10453_aug3.npy,8
10453_aug4,child,train,processed_sequences\train\10453_aug4.npy,8
10444,child,train,processed_sequences\train\10444.npy,8
10444_aug0,child,train,processed_sequences\train\10444_aug0.npy,8
10444_aug1,child,train,processed_sequences\train\10444_aug1.npy,8
10444_aug2,child,train,processed_sequences\train\10444_aug2.npy,8
10444_aug3,child,train,processed_sequences\train\10444_aug3.npy,8
10444_aug4,child,train,processed_sequences\train\10444_aug4.npy,8
10445,child,train,processed_sequences\train\10445.npy,8
10445_aug0,child,train,processed_sequences\train\10445_aug0.npy,8
10445_aug1,child,train,processed_sequences\train\10445_aug1.npy,8
10445_aug2,child,train,processed_sequences\train\10445_aug2.npy,8
10445_aug3,child,train,processed_sequences\train\10445_aug3.npy,8
10445_aug4,child,train,processed_sequences\train\10445_aug4.npy,8
10446,child,test,processed_sequences\test\10446.npy,8
10447,child,train,processed_sequences\train\10447.npy,8
10447_aug0,child,train,processed_sequences\train\10447_aug0.npy,8
10447_aug1,child,train,processed_sequences\train\10447_aug1.npy,8
10447_aug2,child,train,processed_sequences\train\10447_aug2.npy,8
10447_aug3,child,train,processed_sequences\train\10447_aug3.npy,8
10447_aug4,child,train,processed_sequences\train\10447_aug4.npy,8
10449,child,val,processed_sequences\val\10449.npy,8
69275,come,test,processed_sequences\test\69275.npy,9
11884,come,train,processed_sequences\train\11884.npy,9
11884_aug0,come,train,processed_sequences\train\11884_aug0.npy,9
11884_aug1,come,train,processed_sequences\train\11884_aug1.npy,9
11884_aug2,come,train,processed_sequences\train\11884_aug2.npy,9
11884_aug3,come,train,processed_sequences\train\11884_aug3.npy,9
11884_aug4,come,train,processed_sequences\train\11884_aug4.npy,9
11876,come,train,processed_sequences\train\11876.npy,9
11876_aug0,come,train,processed_sequences\train\11876_aug0.npy,9
11876_aug1,come,train,processed_sequences\train\11876_aug1.npy,9
11876_aug2,come,train,processed_sequences\train\11876_aug2.npy,9
11876_aug3,come,train,processed_sequences\train\11876_aug3.npy,9
11876_aug4,come,train,processed_sequences\train\11876_aug4.npy,9
11877,come,train,processed_sequences\train\11877.npy,9
11877_aug0,come,train,processed_sequences\train\11877_aug0.npy,9
11877_aug1,come,train,processed_sequences\train\11877_aug1.npy,9
11877_aug2,come,train,processed_sequences\train\11877_aug2.npy,9
11877_aug3,come,train,processed_sequences\train\11877_aug3.npy,9
11877_aug4,come,train,processed_sequences\train\11877_aug4.npy,9
11878,come,val,processed_sequences\val\11878.npy,9
11882,come,train,processed_sequences\train\11882.npy,9
11882_aug0,come,train,processed_sequences\train\11882_aug0.npy,9
11882_aug1,come,train,processed_sequences\train\11882_aug1.npy,9
11882_aug2,come,train,processed_sequences\train\11882_aug2.npy,9
11882_aug3,come,train,processed_sequences\train\11882_aug3.npy,9
11882_aug4,come,train,processed_sequences\train\11882_aug4.npy,9
personal_1753086535,apple,train,processed_sequences\train\personal_1753086535.npy,4
personal_1753086535_aug0,apple,train,processed_sequences\train\personal_1753086535_aug0.npy,4
personal_1753086535_aug1,apple,train,processed_sequences\train\personal_1753086535_aug1.npy,4
personal_1753086535_aug2,apple,train,processed_sequences\train\personal_1753086535_aug2.npy,4
personal_1753086535_aug3,apple,train,processed_sequences\train\personal_1753086535_aug3.npy,4
personal_1753086535_aug4,apple,train,processed_sequences\train\personal_1753086535_aug4.npy,4
personal_1753086544,apple,train,processed_sequences\train\personal_1753086544.npy,4
personal_1753086544_aug0,apple,train,processed_sequences\train\personal_1753086544_aug0.npy,4
personal_1753086544_aug1,apple,train,processed_sequences\train\personal_1753086544_aug1.npy,4
personal_1753086544_aug2,apple,train,processed_sequences\train\personal_1753086544_aug2.npy,4
personal_1753086544_aug3,apple,train,processed_sequences\train\personal_1753086544_aug3.npy,4
personal_1753086544_aug4,apple,train,processed_sequences\train\personal_1753086544_aug4.npy,4
personal_1753086553,apple,train,processed_sequences\train\personal_1753086553.npy,4
personal_1753086553_aug0,apple,train,processed_sequences\train\personal_1753086553_aug0.npy,4
personal_1753086553_aug1,apple,train,processed_sequences\train\personal_1753086553_aug1.npy,4
personal_1753086553_aug2,apple,train,processed_sequences\train\personal_1753086553_aug2.npy,4
personal_1753086553_aug3,apple,train,processed_sequences\train\personal_1753086553_aug3.npy,4
personal_1753086553_aug4,apple,train,processed_sequences\train\personal_1753086553_aug4.npy,4
personal_1753086562,apple,train,processed_sequences\train\personal_1753086562.npy,4
personal_1753086562_aug0,apple,train,processed_sequences\train\personal_1753086562_aug0.npy,4
personal_1753086562_aug1,apple,train,processed_sequences\train\personal_1753086562_aug1.npy,4
personal_1753086562_aug2,apple,train,processed_sequences\train\personal_1753086562_aug2.npy,4
personal_1753086562_aug3,apple,train,processed_sequences\train\personal_1753086562_aug3.npy,4
personal_1753086562_aug4,apple,train,processed_sequences\train\personal_1753086562_aug4.npy,4
personal_1753086570,apple,train,processed_sequences\train\personal_1753086570.npy,4
personal_1753086570_aug0,apple,train,processed_sequences\train\personal_1753086570_aug0.npy,4
personal_1753086570_aug1,apple,train,processed_sequences\train\personal_1753086570_aug1.npy,4
personal_1753086570_aug2,apple,train,processed_sequences\train\personal_1753086570_aug2.npy,4
personal_1753086570_aug3,apple,train,processed_sequences\train\personal_1753086570_aug3.npy,4
personal_1753086570_aug4,apple,train,processed_sequences\train\personal_1753086570_aug4.npy,4
personal_1753086578,apple,train,processed_sequences\train\personal_1753086578.npy,4
personal_1753086578_aug0,apple,train,processed_sequences\train\personal_1753086578_aug0.npy,4
