gloss,video_id,video_path,signer_id,frame_start,frame_end,fps,bbox,split,gloss_id
black,personal_1753085744,my_recorded_signs\black_1753085744.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
black,personal_1753085593,my_recorded_signs\black_1753085593.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
black,personal_1753183390,my_recorded_signs\black_1753183390.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
black,personal_1753085705,my_recorded_signs\black_1753085705.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
black,personal_1753085770,my_recorded_signs\black_1753085770.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
black,personal_1753183419,my_recorded_signs\black_1753183419.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
black,personal_1753183511,my_recorded_signs\black_1753183511.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
black,personal_1753366656,my_recorded_signs\black_1753366656.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,1
black,personal_1753175295,my_recorded_signs\black_1753175295.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
black,personal_1753085735,my_recorded_signs\black_1753085735.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
black,personal_1753175339,my_recorded_signs\black_1753175339.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
black,personal_1753366647,my_recorded_signs\black_1753366647.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
black,personal_1753175317,my_recorded_signs\black_1753175317.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
black,personal_1753183487,my_recorded_signs\black_1753183487.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
black,personal_1753085797,my_recorded_signs\black_1753085797.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,1
black,personal_1753366664,my_recorded_signs\black_1753366664.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
black,personal_1753175348,my_recorded_signs\black_1753175348.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
black,personal_1753175356,my_recorded_signs\black_1753175356.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
black,personal_1753366716,my_recorded_signs\black_1753366716.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
black,personal_1753183496,my_recorded_signs\black_1753183496.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
black,personal_1753366681,my_recorded_signs\black_1753366681.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
black,personal_1753085627,my_recorded_signs\black_1753085627.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,1
girl,personal_1753441770,my_recorded_signs\girl_1753441770.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441752,my_recorded_signs\girl_1753441752.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441814,my_recorded_signs\girl_1753441814.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441842,my_recorded_signs\girl_1753441842.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441672,my_recorded_signs\girl_1753441672.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441559,my_recorded_signs\girl_1753441559.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441703,my_recorded_signs\girl_1753441703.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441602,my_recorded_signs\girl_1753441602.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441968,my_recorded_signs\girl_1753441968.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441985,my_recorded_signs\girl_1753441985.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441663,my_recorded_signs\girl_1753441663.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441576,my_recorded_signs\girl_1753441576.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441863,my_recorded_signs\girl_1753441863.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441637,my_recorded_signs\girl_1753441637.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441628,my_recorded_signs\girl_1753441628.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441823,my_recorded_signs\girl_1753441823.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441875,my_recorded_signs\girl_1753441875.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441584,my_recorded_signs\girl_1753441584.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441646,my_recorded_signs\girl_1753441646.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441960,my_recorded_signs\girl_1753441960.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441610,my_recorded_signs\girl_1753441610.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441619,my_recorded_signs\girl_1753441619.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441943,my_recorded_signs\girl_1753441943.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441723,my_recorded_signs\girl_1753441723.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441693,my_recorded_signs\girl_1753441693.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441568,my_recorded_signs\girl_1753441568.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441833,my_recorded_signs\girl_1753441833.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441655,my_recorded_signs\girl_1753441655.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441713,my_recorded_signs\girl_1753441713.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441852,my_recorded_signs\girl_1753441852.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441898,my_recorded_signs\girl_1753441898.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441928,my_recorded_signs\girl_1753441928.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,2
girl,personal_1753441742,my_recorded_signs\girl_1753441742.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
girl,personal_1753441683,my_recorded_signs\girl_1753441683.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
girl,personal_1753441784,my_recorded_signs\girl_1753441784.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
girl,personal_1753441918,my_recorded_signs\girl_1753441918.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
girl,personal_1753441761,my_recorded_signs\girl_1753441761.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
girl,personal_1753441882,my_recorded_signs\girl_1753441882.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
girl,personal_1753441733,my_recorded_signs\girl_1753441733.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,2
girl,personal_1753441935,my_recorded_signs\girl_1753441935.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
girl,personal_1753441793,my_recorded_signs\girl_1753441793.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
girl,personal_1753441802,my_recorded_signs\girl_1753441802.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
girl,personal_1753441976,my_recorded_signs\girl_1753441976.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
girl,personal_1753441890,my_recorded_signs\girl_1753441890.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
girl,personal_1753441952,my_recorded_signs\girl_1753441952.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
girl,personal_1753441593,my_recorded_signs\girl_1753441593.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,2
blue,personal_1753086030,my_recorded_signs\blue_1753086030.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262605,my_recorded_signs\blue_1753262605.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262383,my_recorded_signs\blue_1753262383.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262509,my_recorded_signs\blue_1753262509.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262462,my_recorded_signs\blue_1753262462.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753085957,my_recorded_signs\blue_1753085957.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753366808,my_recorded_signs\blue_1753366808.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262586,my_recorded_signs\blue_1753262586.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262351,my_recorded_signs\blue_1753262351.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753085912,my_recorded_signs\blue_1753085912.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753366800,my_recorded_signs\blue_1753366800.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753085855,my_recorded_signs\blue_1753085855.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753206699,my_recorded_signs\blue_1753206699.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262471,my_recorded_signs\blue_1753262471.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262391,my_recorded_signs\blue_1753262391.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753085872,my_recorded_signs\blue_1753085872.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753175426,my_recorded_signs\blue_1753175426.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262500,my_recorded_signs\blue_1753262500.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262327,my_recorded_signs\blue_1753262327.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753206761,my_recorded_signs\blue_1753206761.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262596,my_recorded_signs\blue_1753262596.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262424,my_recorded_signs\blue_1753262424.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262303,my_recorded_signs\blue_1753262303.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262453,my_recorded_signs\blue_1753262453.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753366748,my_recorded_signs\blue_1753366748.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262343,my_recorded_signs\blue_1753262343.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753366739,my_recorded_signs\blue_1753366739.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262311,my_recorded_signs\blue_1753262311.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262625,my_recorded_signs\blue_1753262625.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753085984,my_recorded_signs\blue_1753085984.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262441,my_recorded_signs\blue_1753262441.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262615,my_recorded_signs\blue_1753262615.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753206718,my_recorded_signs\blue_1753206718.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262568,my_recorded_signs\blue_1753262568.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753086020,my_recorded_signs\blue_1753086020.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753206744,my_recorded_signs\blue_1753206744.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262366,my_recorded_signs\blue_1753262366.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262335,my_recorded_signs\blue_1753262335.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753175408,my_recorded_signs\blue_1753175408.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262319,my_recorded_signs\blue_1753262319.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753086069,my_recorded_signs\blue_1753086069.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262408,my_recorded_signs\blue_1753262408.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753366766,my_recorded_signs\blue_1753366766.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262533,my_recorded_signs\blue_1753262533.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262291,my_recorded_signs\blue_1753262291.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262480,my_recorded_signs\blue_1753262480.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753085863,my_recorded_signs\blue_1753085863.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753206753,my_recorded_signs\blue_1753206753.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753175400,my_recorded_signs\blue_1753175400.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262359,my_recorded_signs\blue_1753262359.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753086080,my_recorded_signs\blue_1753086080.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262517,my_recorded_signs\blue_1753262517.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262645,my_recorded_signs\blue_1753262645.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753085922,my_recorded_signs\blue_1753085922.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753206726,my_recorded_signs\blue_1753206726.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262491,my_recorded_signs\blue_1753262491.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753206735,my_recorded_signs\blue_1753206735.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753206671,my_recorded_signs\blue_1753206671.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753206707,my_recorded_signs\blue_1753206707.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262375,my_recorded_signs\blue_1753262375.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",train,3
blue,personal_1753262432,my_recorded_signs\blue_1753262432.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753175373,my_recorded_signs\blue_1753175373.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753086040,my_recorded_signs\blue_1753086040.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753366782,my_recorded_signs\blue_1753366782.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753086005,my_recorded_signs\blue_1753086005.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753262399,my_recorded_signs\blue_1753262399.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753085966,my_recorded_signs\blue_1753085966.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753262560,my_recorded_signs\blue_1753262560.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753085893,my_recorded_signs\blue_1753085893.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753366774,my_recorded_signs\blue_1753366774.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753175392,my_recorded_signs\blue_1753175392.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753086050,my_recorded_signs\blue_1753086050.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753206662,my_recorded_signs\blue_1753206662.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",val,3
blue,personal_1753262635,my_recorded_signs\blue_1753262635.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,3
blue,personal_1753085844,my_recorded_signs\blue_1753085844.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,3
blue,personal_1753175417,my_recorded_signs\blue_1753175417.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,3
blue,personal_1753175384,my_recorded_signs\blue_1753175384.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,3
blue,personal_1753085995,my_recorded_signs\blue_1753085995.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,3
blue,personal_1753262542,my_recorded_signs\blue_1753262542.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,3
blue,personal_1753085976,my_recorded_signs\blue_1753085976.npy,personal_user,1,-1,25,"[0, 0, 0, 0]",test,3
