video_id,gloss,split,processed_path,gloss_id
24956_aug2,go,train,processed_sequences\train\24956_aug2.npy,5
24941,go,train,processed_sequences\train\24941.npy,5
24941_aug0,go,train,processed_sequences\train\24941_aug0.npy,5
24941_aug1,go,train,processed_sequences\train\24941_aug1.npy,5
24941_aug2,go,train,processed_sequences\train\24941_aug2.npy,5
24960,go,test,processed_sequences\test\24960.npy,5
24961,go,train,processed_sequences\train\24961.npy,5
24961_aug0,go,train,processed_sequences\train\24961_aug0.npy,5
24961_aug1,go,train,processed_sequences\train\24961_aug1.npy,5
24961_aug2,go,train,processed_sequences\train\24961_aug2.npy,5
24962,go,train,processed_sequences\train\24962.npy,5
24962_aug0,go,train,processed_sequences\train\24962_aug0.npy,5
24962_aug1,go,train,processed_sequences\train\24962_aug1.npy,5
24962_aug2,go,train,processed_sequences\train\24962_aug2.npy,5
65824,go,train,processed_sequences\train\65824.npy,5
65824_aug0,go,train,processed_sequences\train\65824_aug0.npy,5
65824_aug1,go,train,processed_sequences\train\65824_aug1.npy,5
65824_aug2,go,train,processed_sequences\train\65824_aug2.npy,5
24973,go,train,processed_sequences\train\24973.npy,5
24973_aug0,go,train,processed_sequences\train\24973_aug0.npy,5
24973_aug1,go,train,processed_sequences\train\24973_aug1.npy,5
24973_aug2,go,train,processed_sequences\train\24973_aug2.npy,5
24943,go,train,processed_sequences\train\24943.npy,5
24943_aug0,go,train,processed_sequences\train\24943_aug0.npy,5
24943_aug1,go,train,processed_sequences\train\24943_aug1.npy,5
24943_aug2,go,train,processed_sequences\train\24943_aug2.npy,5
24946,go,val,processed_sequences\val\24946.npy,5
24947,go,train,processed_sequences\train\24947.npy,5
24947_aug0,go,train,processed_sequences\train\24947_aug0.npy,5
24947_aug1,go,train,processed_sequences\train\24947_aug1.npy,5
24947_aug2,go,train,processed_sequences\train\24947_aug2.npy,5
24940,go,train,processed_sequences\train\24940.npy,5
24940_aug0,go,train,processed_sequences\train\24940_aug0.npy,5
24940_aug1,go,train,processed_sequences\train\24940_aug1.npy,5
24940_aug2,go,train,processed_sequences\train\24940_aug2.npy,5
24952,go,val,processed_sequences\val\24952.npy,5
24954,go,train,processed_sequences\train\24954.npy,5
24954_aug0,go,train,processed_sequences\train\24954_aug0.npy,5
24954_aug1,go,train,processed_sequences\train\24954_aug1.npy,5
24954_aug2,go,train,processed_sequences\train\24954_aug2.npy,5
11310,clothes,train,processed_sequences\train\11310.npy,6
11310_aug0,clothes,train,processed_sequences\train\11310_aug0.npy,6
11310_aug1,clothes,train,processed_sequences\train\11310_aug1.npy,6
11310_aug2,clothes,train,processed_sequences\train\11310_aug2.npy,6
11330,clothes,train,processed_sequences\train\11330.npy,6
11330_aug0,clothes,train,processed_sequences\train\11330_aug0.npy,6
11330_aug1,clothes,train,processed_sequences\train\11330_aug1.npy,6
11330_aug2,clothes,train,processed_sequences\train\11330_aug2.npy,6
11311,clothes,test,processed_sequences\test\11311.npy,6
11313,clothes,train,processed_sequences\train\11313.npy,6
11313_aug0,clothes,train,processed_sequences\train\11313_aug0.npy,6
11313_aug1,clothes,train,processed_sequences\train\11313_aug1.npy,6
11313_aug2,clothes,train,processed_sequences\train\11313_aug2.npy,6
11309,clothes,train,processed_sequences\train\11309.npy,6
11309_aug0,clothes,train,processed_sequences\train\11309_aug0.npy,6
11309_aug1,clothes,train,processed_sequences\train\11309_aug1.npy,6
11309_aug2,clothes,train,processed_sequences\train\11309_aug2.npy,6
69534,who,train,processed_sequences\train\69534.npy,7
69534_aug0,who,train,processed_sequences\train\69534_aug0.npy,7
69534_aug1,who,train,processed_sequences\train\69534_aug1.npy,7
69534_aug2,who,train,processed_sequences\train\69534_aug2.npy,7
63242,who,train,processed_sequences\train\63242.npy,7
63242_aug0,who,train,processed_sequences\train\63242_aug0.npy,7
63242_aug1,who,train,processed_sequences\train\63242_aug1.npy,7
63242_aug2,who,train,processed_sequences\train\63242_aug2.npy,7
63226,who,test,processed_sequences\test\63226.npy,7
63227,who,train,processed_sequences\train\63227.npy,7
63227_aug0,who,train,processed_sequences\train\63227_aug0.npy,7
63227_aug1,who,train,processed_sequences\train\63227_aug1.npy,7
63227_aug2,who,train,processed_sequences\train\63227_aug2.npy,7
63228,who,train,processed_sequences\train\63228.npy,7
63228_aug0,who,train,processed_sequences\train\63228_aug0.npy,7
63228_aug1,who,train,processed_sequences\train\63228_aug1.npy,7
63228_aug2,who,train,processed_sequences\train\63228_aug2.npy,7
63229,who,val,processed_sequences\val\63229.npy,7
63230,who,val,processed_sequences\val\63230.npy,7
63231,who,train,processed_sequences\train\63231.npy,7
63231_aug0,who,train,processed_sequences\train\63231_aug0.npy,7
63231_aug1,who,train,processed_sequences\train\63231_aug1.npy,7
63231_aug2,who,train,processed_sequences\train\63231_aug2.npy,7
66778,who,train,processed_sequences\train\66778.npy,7
66778_aug0,who,train,processed_sequences\train\66778_aug0.npy,7
66778_aug1,who,train,processed_sequences\train\66778_aug1.npy,7
66778_aug2,who,train,processed_sequences\train\66778_aug2.npy,7
63232,who,train,processed_sequences\train\63232.npy,7
63232_aug0,who,train,processed_sequences\train\63232_aug0.npy,7
63232_aug1,who,train,processed_sequences\train\63232_aug1.npy,7
63232_aug2,who,train,processed_sequences\train\63232_aug2.npy,7
66779,who,train,processed_sequences\train\66779.npy,7
66779_aug0,who,train,processed_sequences\train\66779_aug0.npy,7
66779_aug1,who,train,processed_sequences\train\66779_aug1.npy,7
66779_aug2,who,train,processed_sequences\train\66779_aug2.npy,7
63225,who,train,processed_sequences\train\63225.npy,7
63225_aug0,who,train,processed_sequences\train\63225_aug0.npy,7
63225_aug1,who,train,processed_sequences\train\63225_aug1.npy,7
63225_aug2,who,train,processed_sequences\train\63225_aug2.npy,7
63236,who,train,processed_sequences\train\63236.npy,7
63236_aug0,who,train,processed_sequences\train\63236_aug0.npy,7
63236_aug1,who,train,processed_sequences\train\63236_aug1.npy,7
63236_aug2,who,train,processed_sequences\train\63236_aug2.npy,7
63237,who,val,processed_sequences\val\63237.npy,7
8929,candy,val,processed_sequences\val\8929.npy,8
8916,candy,train,processed_sequences\train\8916.npy,8
8916_aug0,candy,train,processed_sequences\train\8916_aug0.npy,8
8916_aug1,candy,train,processed_sequences\train\8916_aug1.npy,8
8916_aug2,candy,train,processed_sequences\train\8916_aug2.npy,8
8917,candy,train,processed_sequences\train\8917.npy,8
8917_aug0,candy,train,processed_sequences\train\8917_aug0.npy,8
8917_aug1,candy,train,processed_sequences\train\8917_aug1.npy,8
8917_aug2,candy,train,processed_sequences\train\8917_aug2.npy,8
8918,candy,val,processed_sequences\val\8918.npy,8
8919,candy,train,processed_sequences\train\8919.npy,8
8919_aug0,candy,train,processed_sequences\train\8919_aug0.npy,8
8919_aug1,candy,train,processed_sequences\train\8919_aug1.npy,8
8919_aug2,candy,train,processed_sequences\train\8919_aug2.npy,8
8920,candy,train,processed_sequences\train\8920.npy,8
8920_aug0,candy,train,processed_sequences\train\8920_aug0.npy,8
8920_aug1,candy,train,processed_sequences\train\8920_aug1.npy,8
8920_aug2,candy,train,processed_sequences\train\8920_aug2.npy,8
8921,candy,train,processed_sequences\train\8921.npy,8
8921_aug0,candy,train,processed_sequences\train\8921_aug0.npy,8
8921_aug1,candy,train,processed_sequences\train\8921_aug1.npy,8
8921_aug2,candy,train,processed_sequences\train\8921_aug2.npy,8
65298,candy,train,processed_sequences\train\65298.npy,8
65298_aug0,candy,train,processed_sequences\train\65298_aug0.npy,8
65298_aug1,candy,train,processed_sequences\train\65298_aug1.npy,8
65298_aug2,candy,train,processed_sequences\train\65298_aug2.npy,8
8924,candy,train,processed_sequences\train\8924.npy,8
8924_aug0,candy,train,processed_sequences\train\8924_aug0.npy,8
8924_aug1,candy,train,processed_sequences\train\8924_aug1.npy,8
8924_aug2,candy,train,processed_sequences\train\8924_aug2.npy,8
65299,candy,train,processed_sequences\train\65299.npy,8
65299_aug0,candy,train,processed_sequences\train\65299_aug0.npy,8
65299_aug1,candy,train,processed_sequences\train\65299_aug1.npy,8
65299_aug2,candy,train,processed_sequences\train\65299_aug2.npy,8
65300,candy,test,processed_sequences\test\65300.npy,8
8915,candy,test,processed_sequences\test\8915.npy,8
8925,candy,test,processed_sequences\test\8925.npy,8
65415,cousin,test,processed_sequences\test\65415.npy,9
13647,cousin,train,processed_sequences\train\13647.npy,9
13647_aug0,cousin,train,processed_sequences\train\13647_aug0.npy,9
13647_aug1,cousin,train,processed_sequences\train\13647_aug1.npy,9
13647_aug2,cousin,train,processed_sequences\train\13647_aug2.npy,9
13648,cousin,train,processed_sequences\train\13648.npy,9
13648_aug0,cousin,train,processed_sequences\train\13648_aug0.npy,9
13648_aug1,cousin,train,processed_sequences\train\13648_aug1.npy,9
13648_aug2,cousin,train,processed_sequences\train\13648_aug2.npy,9
13631,cousin,train,processed_sequences\train\13631.npy,9
13631_aug0,cousin,train,processed_sequences\train\13631_aug0.npy,9
13631_aug1,cousin,train,processed_sequences\train\13631_aug1.npy,9
13631_aug2,cousin,train,processed_sequences\train\13631_aug2.npy,9
13632,cousin,train,processed_sequences\train\13632.npy,9
13632_aug0,cousin,train,processed_sequences\train\13632_aug0.npy,9
13632_aug1,cousin,train,processed_sequences\train\13632_aug1.npy,9
13632_aug2,cousin,train,processed_sequences\train\13632_aug2.npy,9
13633,cousin,val,processed_sequences\val\13633.npy,9
13634,cousin,val,processed_sequences\val\13634.npy,9
13635,cousin,test,processed_sequences\test\13635.npy,9
13636,cousin,train,processed_sequences\train\13636.npy,9
13636_aug0,cousin,train,processed_sequences\train\13636_aug0.npy,9
13636_aug1,cousin,train,processed_sequences\train\13636_aug1.npy,9
13636_aug2,cousin,train,processed_sequences\train\13636_aug2.npy,9
13630,cousin,train,processed_sequences\train\13630.npy,9
13630_aug0,cousin,train,processed_sequences\train\13630_aug0.npy,9
13630_aug1,cousin,train,processed_sequences\train\13630_aug1.npy,9
13630_aug2,cousin,train,processed_sequences\train\13630_aug2.npy,9
13640,cousin,train,processed_sequences\train\13640.npy,9
13640_aug0,cousin,train,processed_sequences\train\13640_aug0.npy,9
13640_aug1,cousin,train,processed_sequences\train\13640_aug1.npy,9
13640_aug2,cousin,train,processed_sequences\train\13640_aug2.npy,9
13641,cousin,val,processed_sequences\val\13641.npy,9
13642,cousin,train,processed_sequences\train\13642.npy,9
13642_aug0,cousin,train,processed_sequences\train\13642_aug0.npy,9
13642_aug1,cousin,train,processed_sequences\train\13642_aug1.npy,9
13642_aug2,cousin,train,processed_sequences\train\13642_aug2.npy,9
13646,cousin,train,processed_sequences\train\13646.npy,9
13646_aug0,cousin,train,processed_sequences\train\13646_aug0.npy,9
13646_aug1,cousin,train,processed_sequences\train\13646_aug1.npy,9
13646_aug2,cousin,train,processed_sequences\train\13646_aug2.npy,9
14882,deaf,train,processed_sequences\train\14882.npy,10
14882_aug0,deaf,train,processed_sequences\train\14882_aug0.npy,10
14882_aug1,deaf,train,processed_sequences\train\14882_aug1.npy,10
14882_aug2,deaf,train,processed_sequences\train\14882_aug2.npy,10
14903,deaf,val,processed_sequences\val\14903.npy,10
14883,deaf,test,processed_sequences\test\14883.npy,10
14884,deaf,train,processed_sequences\train\14884.npy,10
14884_aug0,deaf,train,processed_sequences\train\14884_aug0.npy,10
14884_aug1,deaf,train,processed_sequences\train\14884_aug1.npy,10
14884_aug2,deaf,train,processed_sequences\train\14884_aug2.npy,10
14885,deaf,train,processed_sequences\train\14885.npy,10
14885_aug0,deaf,train,processed_sequences\train\14885_aug0.npy,10
14885_aug1,deaf,train,processed_sequences\train\14885_aug1.npy,10
14885_aug2,deaf,train,processed_sequences\train\14885_aug2.npy,10
14886,deaf,train,processed_sequences\train\14886.npy,10
14886_aug0,deaf,train,processed_sequences\train\14886_aug0.npy,10
14886_aug1,deaf,train,processed_sequences\train\14886_aug1.npy,10
14886_aug2,deaf,train,processed_sequences\train\14886_aug2.npy,10
65445,deaf,train,processed_sequences\train\65445.npy,10
65445_aug0,deaf,train,processed_sequences\train\65445_aug0.npy,10
65445_aug1,deaf,train,processed_sequences\train\65445_aug1.npy,10
65445_aug2,deaf,train,processed_sequences\train\65445_aug2.npy,10
14887,deaf,val,processed_sequences\val\14887.npy,10
14888,deaf,test,processed_sequences\test\14888.npy,10
14893,deaf,train,processed_sequences\train\14893.npy,10
14893_aug0,deaf,train,processed_sequences\train\14893_aug0.npy,10
14893_aug1,deaf,train,processed_sequences\train\14893_aug1.npy,10
14893_aug2,deaf,train,processed_sequences\train\14893_aug2.npy,10
14894,deaf,train,processed_sequences\train\14894.npy,10
14894_aug0,deaf,train,processed_sequences\train\14894_aug0.npy,10
14894_aug1,deaf,train,processed_sequences\train\14894_aug1.npy,10
14894_aug2,deaf,train,processed_sequences\train\14894_aug2.npy,10
21870,fine,train,processed_sequences\train\21870.npy,11
21870_aug0,fine,train,processed_sequences\train\21870_aug0.npy,11
21870_aug1,fine,train,processed_sequences\train\21870_aug1.npy,11
21870_aug2,fine,train,processed_sequences\train\21870_aug2.npy,11
21890,fine,test,processed_sequences\test\21890.npy,11
21891,fine,train,processed_sequences\train\21891.npy,11
21891_aug0,fine,train,processed_sequences\train\21891_aug0.npy,11
21891_aug1,fine,train,processed_sequences\train\21891_aug1.npy,11
21891_aug2,fine,train,processed_sequences\train\21891_aug2.npy,11
21871,fine,train,processed_sequences\train\21871.npy,11
21871_aug0,fine,train,processed_sequences\train\21871_aug0.npy,11
21871_aug1,fine,train,processed_sequences\train\21871_aug1.npy,11
21871_aug2,fine,train,processed_sequences\train\21871_aug2.npy,11
21872,fine,val,processed_sequences\val\21872.npy,11
21869,fine,train,processed_sequences\train\21869.npy,11
21869_aug0,fine,train,processed_sequences\train\21869_aug0.npy,11
21869_aug1,fine,train,processed_sequences\train\21869_aug1.npy,11
21869_aug2,fine,train,processed_sequences\train\21869_aug2.npy,11
21874,fine,val,processed_sequences\val\21874.npy,11
21878,fine,train,processed_sequences\train\21878.npy,11
21878_aug0,fine,train,processed_sequences\train\21878_aug0.npy,11
21878_aug1,fine,train,processed_sequences\train\21878_aug1.npy,11
21878_aug2,fine,train,processed_sequences\train\21878_aug2.npy,11
21883,fine,train,processed_sequences\train\21883.npy,11
21883_aug0,fine,train,processed_sequences\train\21883_aug0.npy,11
21883_aug1,fine,train,processed_sequences\train\21883_aug1.npy,11
21883_aug2,fine,train,processed_sequences\train\21883_aug2.npy,11
69364,help,val,processed_sequences\val\69364.npy,12
27221,help,train,processed_sequences\train\27221.npy,12
27221_aug0,help,train,processed_sequences\train\27221_aug0.npy,12
27221_aug1,help,train,processed_sequences\train\27221_aug1.npy,12
27221_aug2,help,train,processed_sequences\train\27221_aug2.npy,12
27206,help,train,processed_sequences\train\27206.npy,12
27206_aug0,help,train,processed_sequences\train\27206_aug0.npy,12
27206_aug1,help,train,processed_sequences\train\27206_aug1.npy,12
27206_aug2,help,train,processed_sequences\train\27206_aug2.npy,12
27207,help,train,processed_sequences\train\27207.npy,12
27207_aug0,help,train,processed_sequences\train\27207_aug0.npy,12
27207_aug1,help,train,processed_sequences\train\27207_aug1.npy,12
27207_aug2,help,train,processed_sequences\train\27207_aug2.npy,12
27208,help,train,processed_sequences\train\27208.npy,12
27208_aug0,help,train,processed_sequences\train\27208_aug0.npy,12
27208_aug1,help,train,processed_sequences\train\27208_aug1.npy,12
27208_aug2,help,train,processed_sequences\train\27208_aug2.npy,12
27209,help,test,processed_sequences\test\27209.npy,12
65890,help,train,processed_sequences\train\65890.npy,12
65890_aug0,help,train,processed_sequences\train\65890_aug0.npy,12
65890_aug1,help,train,processed_sequences\train\65890_aug1.npy,12
65890_aug2,help,train,processed_sequences\train\65890_aug2.npy,12
27213,help,test,processed_sequences\test\27213.npy,12
27214,help,train,processed_sequences\train\27214.npy,12
27214_aug0,help,train,processed_sequences\train\27214_aug0.npy,12
27214_aug1,help,train,processed_sequences\train\27214_aug1.npy,12
27214_aug2,help,train,processed_sequences\train\27214_aug2.npy,12
65891,help,val,processed_sequences\val\65891.npy,12
65889,help,train,processed_sequences\train\65889.npy,12
