gloss,gloss_id,video_id,video_path,signer_id,split,frame_start,frame_end,fps,bbox
computer,1,12326,.\videos\12326.mp4,11,val,1,-1,25,"[69, 9, 214, 192]"
computer,1,12327,.\videos\12327.mp4,11,train,1,-1,25,"[63, 0, 218, 192]"
chair,2,09848,.\videos\09848.mp4,0,train,1,-1,25,"[40, 6, 266, 240]"
chair,2,09869,.\videos\09869.mp4,12,train,1,-1,25,"[183, 55, 560, 400]"
chair,2,09849,.\videos\09849.mp4,38,train,1,-1,25,"[388, 56, 806, 720]"
chair,2,09850,.\videos\09850.mp4,31,train,1,-1,25,"[667, 144, 1472, 1061]"
chair,2,09851,.\videos\09851.mp4,59,val,1,-1,25,"[102, 22, 563, 480]"
chair,2,65328,.\videos\65328.mp4,90,train,1,-1,25,"[169, 15, 476, 370]"
chair,2,09854,.\videos\09854.mp4,11,val,1,-1,25,"[81, 15, 233, 192]"
deaf,3,14882,.\videos\14882.mp4,36,train,1,-1,25,"[186, 15, 525, 414]"
deaf,3,14903,.\videos\14903.mp4,12,val,1,-1,25,"[170, 62, 532, 400]"
deaf,3,14883,.\videos\14883.mp4,45,test,1,-1,25,"[738, 111, 1463, 1080]"
deaf,3,14884,.\videos\14884.mp4,4,train,1,-1,25,"[677, 59, 1527, 1061]"
deaf,3,14885,.\videos\14885.mp4,45,train,1,-1,25,"[727, 115, 1483, 1078]"
deaf,3,14886,.\videos\14886.mp4,4,train,1,-1,25,"[445, 35, 1030, 709]"
deaf,3,65445,.\videos\65445.mp4,90,train,1,-1,25,"[170, 15, 476, 370]"
deaf,3,14887,.\videos\14887.mp4,59,val,1,-1,25,"[111, 30, 517, 480]"
deaf,3,14888,.\videos\14888.mp4,15,test,1,-1,25,"[95, 28, 530, 480]"
deaf,3,14893,.\videos\14893.mp4,10,train,1,-1,25,"[66, 24, 205, 192]"
deaf,3,14894,.\videos\14894.mp4,10,train,1,-1,25,"[60, 24, 206, 192]"
black,4,69236,.\videos\69236.mp4,118,val,1,-1,25,"[295, 38, 885, 720]"
black,4,06472,.\videos\06472.mp4,36,train,1,-1,25,"[205, 17, 524, 414]"
black,4,06473,.\videos\06473.mp4,4,train,1,-1,25,"[544, 60, 1618, 1080]"
black,4,06474,.\videos\06474.mp4,59,train,1,-1,25,"[77, 18, 515, 480]"
black,4,06476,.\videos\06476.mp4,11,val,1,-1,25,"[58, 15, 216, 192]"
black,4,06477,.\videos\06477.mp4,11,train,1,-1,25,"[48, 11, 226, 192]"
black,4,06478,.\videos\06478.mp4,11,train,1,-1,25,"[63, 8, 245, 192]"
black,4,65200,.\videos\65200.mp4,90,train,1,-1,25,"[149, 24, 479, 370]"
black,4,06471,.\videos\06471.mp4,56,train,1,-1,25,"[66, 13, 258, 240]"
black,4,06486,.\videos\06486.mp4,12,train,1,-1,25,"[131, 52, 555, 400]"
blue,5,69238,.\videos\69238.mp4,118,val,1,-1,25,"[257, 39, 881, 720]"
blue,5,06835,.\videos\06835.mp4,59,train,1,-1,25,"[125, 26, 528, 480]"
blue,5,06839,.\videos\06839.mp4,10,train,1,-1,25,"[90, 21, 213, 192]"
blue,5,65216,.\videos\65216.mp4,90,train,1,-1,25,"[158, 24, 482, 370]"
blue,5,06832,.\videos\06832.mp4,8,train,1,-1,25,"[41, 0, 232, 240]"
blue,5,06845,.\videos\06845.mp4,41,test,1,-1,25,"[232, 39, 483, 400]"
blue,5,06833,.\videos\06833.mp4,36,train,1,-1,25,"[225, 18, 519, 414]"
blue,5,06834,.\videos\06834.mp4,46,train,1,-1,25,"[188, 0, 794, 720]"
can,6,69257,.\videos\69257.mp4,118,test,1,-1,25,"[285, 31, 964, 720]"
can,6,65294,.\videos\65294.mp4,90,val,1,-1,25,"[137, 15, 500, 370]"
can,6,08955,.\videos\08955.mp4,12,train,1,-1,25,"[163, 54, 555, 400]"
can,6,08935,.\videos\08935.mp4,38,train,1,-1,25,"[434, 54, 814, 720]"
can,6,08936,.\videos\08936.mp4,70,train,1,-1,25,"[201, 5, 823, 480]"
can,6,08937,.\videos\08937.mp4,59,train,1,-1,25,"[69, 17, 552, 480]"
can,6,08938,.\videos\08938.mp4,59,train,1,-1,25,"[110, 29, 555, 480]"
can,6,08942,.\videos\08942.mp4,11,train,1,-1,25,"[76, 18, 237, 192]"
can,6,08944,.\videos\08944.mp4,11,train,1,-1,25,"[70, 18, 217, 192]"
dog,7,69298,.\videos\69298.mp4,118,train,1,-1,25,"[356, 40, 877, 720]"
dog,7,17097,.\videos\17097.mp4,12,test,1,-1,25,"[133, 62, 585, 400]"
dog,7,17084,.\videos\17084.mp4,8,train,1,-1,25,"[53, 0, 229, 240]"
dog,7,17085,.\videos\17085.mp4,36,train,1,-1,25,"[225, 18, 521, 414]"
dog,7,17086,.\videos\17086.mp4,38,train,1,-1,25,"[417, 61, 834, 720]"
dog,7,17087,.\videos\17087.mp4,21,train,1,-1,25,"[101, 15, 546, 480]"
dog,7,17090,.\videos\17090.mp4,10,train,1,-1,25,"[91, 22, 203, 192]"
dog,7,17091,.\videos\17091.mp4,11,train,1,-1,25,"[105, 20, 213, 192]"
dog,7,65506,.\videos\65506.mp4,102,test,1,-1,25,"[175, 16, 496, 370]"
dog,7,65507,.\videos\65507.mp4,99,train,1,-1,25,"[146, 18, 475, 370]"
dog,7,17083,.\videos\17083.mp4,8,val,1,-1,25,"[53, 0, 233, 240]"
apple,8,69213,.\videos\69213.mp4,117,val,1,-1,25,"[304, 41, 916, 720]"
apple,8,03005,.\videos\03005.mp4,11,train,1,-1,25,"[64, 15, 229, 192]"
apple,8,03008,.\videos\03008.mp4,12,train,1,-1,25,"[158, 50, 541, 399]"
apple,8,65085,.\videos\65085.mp4,89,train,1,-1,25,"[207, 0, 520, 370]"
apple,8,65086,.\videos\65086.mp4,89,val,1,-1,25,"[206, 0, 535, 370]"
apple,8,65084,.\videos\65084.mp4,88,train,1,-1,25,"[119, 4, 486, 370]"
apple,8,02999,.\videos\02999.mp4,37,val,1,-1,25,"[44, 0, 232, 240]"
apple,8,03000,.\videos\03000.mp4,28,train,1,-1,25,"[41, 13, 259, 240]"
apple,8,03001,.\videos\03001.mp4,38,train,1,-1,25,"[350, 53, 815, 720]"
apple,8,03002,.\videos\03002.mp4,36,train,1,-1,25,"[212, 17, 526, 414]"
apple,8,03003,.\videos\03003.mp4,13,train,1,-1,25,"[24, 13, 526, 480]"
cow,9,69283,.\videos\69283.mp4,118,train,1,-1,25,"[219, 15, 1044, 720]"
cow,9,13697,.\videos\13697.mp4,31,train,1,-1,25,"[413, 77, 1655, 1080]"
cow,9,13698,.\videos\13698.mp4,31,val,1,-1,25,"[477, 60, 1068, 716]"
cow,9,13699,.\videos\13699.mp4,59,train,1,-1,25,"[63, 29, 610, 480]"
cow,9,13702,.\videos\13702.mp4,11,train,1,-1,25,"[36, 0, 220, 192]"
cow,9,13703,.\videos\13703.mp4,11,val,1,-1,25,"[34, 0, 257, 192]"
cow,9,13695,.\videos\13695.mp4,35,train,1,-1,25,"[36, 0, 254, 240]"
cow,9,13710,.\videos\13710.mp4,41,test,1,-1,25,"[193, 43, 481, 400]"
cow,9,13696,.\videos\13696.mp4,36,val,1,-1,25,"[152, 16, 525, 414]"
eat,10,69307,.\videos\69307.mp4,118,val,1,-1,25,"[389, 39, 872, 720]"
eat,10,18329,.\videos\18329.mp4,11,train,1,-1,25,"[82, 4, 212, 192]"
eat,10,65601,.\videos\65601.mp4,90,train,1,-1,25,"[200, 10, 486, 370]"
eat,10,18323,.\videos\18323.mp4,0,val,1,-1,25,"[78, 14, 258, 240]"
eat,10,18335,.\videos\18335.mp4,12,train,1,-1,25,"[193, 55, 546, 400]"
eat,10,18324,.\videos\18324.mp4,36,train,1,-1,25,"[239, 16, 527, 414]"
eat,10,18325,.\videos\18325.mp4,21,train,1,-1,25,"[106, 13, 550, 480]"
brown,11,69252,.\videos\69252.mp4,118,test,1,-1,25,"[335, 37, 874, 720]"
brown,11,07963,.\videos\07963.mp4,59,train,1,-1,25,"[102, 30, 523, 480]"
brown,11,07966,.\videos\07966.mp4,11,train,1,-1,25,"[62, 15, 217, 192]"
brown,11,65263,.\videos\65263.mp4,90,train,1,-1,25,"[158, 12, 462, 370]"
brown,11,07960,.\videos\07960.mp4,2,train,1,-1,25,"[37, 6, 250, 240]"
brown,11,07973,.\videos\07973.mp4,12,val,1,-1,25,"[182, 52, 542, 400]"
brown,11,07961,.\videos\07961.mp4,36,train,1,-1,25,"[213, 11, 525, 414]"
brown,11,07962,.\videos\07962.mp4,4,train,1,-1,25,"[381, 38, 1076, 720]"
cat,12,69261,.\videos\69261.mp4,118,test,1,-1,25,"[357, 37, 874, 720]"
cat,12,09528,.\videos\09528.mp4,32,train,1,-1,25,"[743, 79, 1579, 1066]"
cat,12,09532,.\videos\09532.mp4,10,val,1,-1,25,"[84, 21, 216, 192]"
cat,12,09533,.\videos\09533.mp4,10,train,1,-1,25,"[83, 20, 218, 192]"
cat,12,65312,.\videos\65312.mp4,102,train,1,-1,25,"[156, 19, 486, 370]"
cat,12,65313,.\videos\65313.mp4,101,train,1,-1,25,"[168, 18, 462, 370]"
cat,12,09525,.\videos\09525.mp4,2,val,1,-1,25,"[57, 0, 271, 240]"
cat,12,09538,.\videos\09538.mp4,41,train,1,-1,25,"[215, 42, 465, 400]"
cat,12,09526,.\videos\09526.mp4,36,train,1,-1,25,"[210, 18, 523, 414]"
cry,13,14190,.\videos\14190.mp4,12,test,1,-1,25,"[182, 64, 535, 400]"
cry,13,14175,.\videos\14175.mp4,38,train,1,-1,25,"[430, 62, 815, 720]"
cry,13,14176,.\videos\14176.mp4,32,train,1,-1,25,"[752, 67, 1641, 1080]"
cry,13,14177,.\videos\14177.mp4,59,val,1,-1,25,"[116, 29, 505, 480]"
cry,13,14180,.\videos\14180.mp4,11,train,1,-1,25,"[68, 10, 229, 192]"
cry,13,14182,.\videos\14182.mp4,11,train,1,-1,25,"[62, 11, 216, 192]"
cry,13,14183,.\videos\14183.mp4,11,train,1,-1,25,"[65, 13, 217, 192]"
cry,13,65427,.\videos\65427.mp4,99,val,1,-1,25,"[139, 16, 472, 370]"
cry,13,14174,.\videos\14174.mp4,53,train,1,-1,25,"[48, 0, 263, 240]"
cry,13,14188,.\videos\14188.mp4,12,train,1,-1,25,"[179, 63, 533, 400]"
cold,14,65377,.\videos\65377.mp4,99,test,1,-1,25,"[129, 16, 476, 370]"
cold,14,11638,.\videos\11638.mp4,12,test,1,-1,25,"[180, 57, 551, 400]"
cold,14,11622,.\videos\11622.mp4,36,train,1,-1,25,"[210, 16, 540, 414]"
cold,14,11623,.\videos\11623.mp4,52,train,1,-1,25,"[380, 16, 825, 480]"
cold,14,11624,.\videos\11624.mp4,6,train,1,-1,25,"[593, 70, 1468, 1080]"
cold,14,11625,.\videos\11625.mp4,39,val,1,-1,25,"[624, 133, 1621, 1072]"
cold,14,11627,.\videos\11627.mp4,4,train,1,-1,25,"[411, 31, 1128, 720]"
cold,14,11628,.\videos\11628.mp4,59,val,1,-1,25,"[116, 29, 513, 480]"
cold,14,11621,.\videos\11621.mp4,56,train,1,-1,25,"[59, 16, 263, 240]"
cold,14,11633,.\videos\11633.mp4,10,train,1,-1,25,"[88, 22, 216, 192]"
cold,14,11634,.\videos\11634.mp4,10,val,1,-1,25,"[65, 21, 233, 192]"
cold,14,11635,.\videos\11635.mp4,11,train,1,-1,25,"[79, 16, 221, 192]"
drive,15,17761,.\videos\17761.mp4,32,train,1,-1,25,"[554, 82, 1662, 1080]"
drive,15,17762,.\videos\17762.mp4,21,train,1,-1,25,"[57, 13, 565, 480]"
drive,15,17766,.\videos\17766.mp4,10,val,1,-1,25,"[66, 16, 218, 192]"
drive,15,65542,.\videos\65542.mp4,91,val,1,-1,25,"[210, 34, 478, 370]"
drive,15,17758,.\videos\17758.mp4,38,train,1,-1,25,"[409, 50, 832, 720]"
drive,15,17768,.\videos\17768.mp4,11,test,1,-1,25,"[73, 13, 220, 192]"
drive,15,17773,.\videos\17773.mp4,12,train,1,-1,25,"[187, 58, 547, 400]"
egg,16,18494,.\videos\18494.mp4,10,train,1,-1,25,"[72, 22, 207, 192]"
egg,16,65607,.\videos\65607.mp4,90,train,1,-1,25,"[177, 15, 493, 370]"
egg,16,18495,.\videos\18495.mp4,10,train,1,-1,25,"[72, 21, 204, 192]"
egg,16,18498,.\videos\18498.mp4,12,val,1,-1,25,"[176, 53, 542, 400]"
egg,16,18486,.\videos\18486.mp4,19,test,1,-1,25,"[74, 10, 252, 180]"
egg,16,18487,.\videos\18487.mp4,2,train,1,-1,25,"[58, 14, 257, 240]"
egg,16,18488,.\videos\18488.mp4,21,train,1,-1,25,"[78, 14, 596, 480]"
child,17,10450,.\videos\10450.mp4,11,train,1,-1,25,"[69, 17, 215, 192]"
child,17,65351,.\videos\65351.mp4,90,train,1,-1,25,"[130, 14, 465, 370]"
child,17,10443,.\videos\10443.mp4,2,train,1,-1,25,"[64, 0, 269, 240]"
child,17,10453,.\videos\10453.mp4,12,train,1,-1,25,"[130, 54, 550, 400]"
child,17,10444,.\videos\10444.mp4,32,train,1,-1,25,"[700, 66, 1636, 1073]"
child,17,10445,.\videos\10445.mp4,4,train,1,-1,25,"[616, 61, 1702, 1079]"
child,17,10446,.\videos\10446.mp4,32,test,1,-1,25,"[693, 70, 1631, 1073]"
child,17,10447,.\videos\10447.mp4,59,train,1,-1,25,"[50, 24, 520, 480]"
child,17,10449,.\videos\10449.mp4,10,val,1,-1,25,"[50, 17, 219, 192]"
cup,18,14287,.\videos\14287.mp4,0,train,1,-1,25,"[63, 8, 256, 240]"
cup,18,14298,.\videos\14298.mp4,12,train,1,-1,25,"[185, 60, 529, 400]"
cup,18,14288,.\videos\14288.mp4,6,train,1,-1,25,"[617, 69, 1584, 1080]"
cup,18,14289,.\videos\14289.mp4,59,test,1,-1,25,"[119, 27, 514, 480]"
cup,18,14291,.\videos\14291.mp4,10,test,1,-1,25,"[85, 25, 195, 192]"
cup,18,14292,.\videos\14292.mp4,10,val,1,-1,25,"[84, 25, 195, 192]"
come,19,69275,.\videos\69275.mp4,115,test,1,-1,25,"[140, 37, 943, 720]"
come,19,11884,.\videos\11884.mp4,12,train,1,-1,25,"[178, 59, 534, 400]"
come,19,11876,.\videos\11876.mp4,56,train,1,-1,25,"[63, 13, 261, 240]"
come,19,11877,.\videos\11877.mp4,31,train,1,-1,25,"[540, 64, 1480, 1080]"
come,19,11878,.\videos\11878.mp4,59,val,1,-1,25,"[84, 27, 590, 480]"
come,19,11882,.\videos\11882.mp4,11,train,1,-1,25,"[82, 14, 230, 192]"
